komodo_stable_id,komodo_name,turtle_painted_stable_id,turtle_painted_name,turtle_painted_orthology,crocodile_stable_id,crocodile_name,crocodile_orthology,chicken_109_stable_id,chicken_109_name,chicken_109_orthology,human_stable_id,human_name,human_orthology,mouse_stable_id,mouse_name,mouse_orthology
ENSVKKG00000014679,,,,,,,,,,,"{'ENSG00000181752', 'ENSG00000279961', 'ENSG00000254658', 'ENSG00000167822', 'ENSG00000280314', 'ENSG00000172487', 'ENSG00000150261', 'ENSG00000172199'}","{'OR8K3', 'OR8K1', 'OR8J2', 'OR8U1', 'OR8J3', 'OR8K5', 'OR5R1', 'OR8J1'}",ortholog_one2many,"{'ENSMUSG00000075198', 'ENSMUSG00000075200', 'ENSMUSG00000075199', 'ENSMUSG00000075174', 'ENSMUSG00000060742', 'ENSMUSG00000110804', 'ENSMUSG00000075190', 'ENSMUSG00000111306', 'ENSMUSG00000111689', 'ENSMUSG00000111678', 'ENSMUSG00000075181', 'ENSMUSG00000075196', 'ENSMUSG00000075187', 'ENSMUSG00000075188', 'ENSMUSG00000075189', 'ENSMUSG00000075179', 'ENSMUSG00000075176', 'ENSMUSG00000075192', 'ENSMUSG00000075197', 'ENSMUSG00000075194', 'ENSMUSG00000075193', 'ENSMUSG00000075172', 'ENSMUSG00000050603', 'ENSMUSG00000110912', 'ENSMUSG00000111772', 'ENSMUSG00000050577', 'ENSMUSG00000075185', 'ENSMUSG00000075186', 'ENSMUSG00000111711', 'ENSMUSG00000090059', 'ENSMUSG00000075195', 'ENSMUSG00000075205'}","{'Olfr1045', 'Olfr1065', 'Olfr1044', 'Olfr1049', 'Olfr1087', 'Olfr1056', 'Olfr1079', 'Olfr1061', 'Olfr1046', 'Olfr1062', 'Olfr1082', 'Olfr1089', 'Olfr1076', 'Olfr52', 'Olfr1066', 'Olfr1085', 'Olfr228', 'Olfr1048', 'Olfr1058', 'Olfr1077-ps1', 'Olfr1084', 'Olfr1008', 'Olfr1080', 'Olfr1054', 'Olfr1055', 'Olfr1051', 'Olfr1037', 'Olfr1038-ps', 'Olfr1090', 'Olfr1053', 'Olfr1047', 'Olfr1057'}",ortholog_one2many
ENSVKKG00000005032,,"{'ENSCPBG00000026515', 'ENSCPBG00000026511'}",,ortholog_one2many,ENSCPRG00005017756,KIF20B,ortholog_one2one,"{'ENSGALG00000047037', 'ENSGALG00000038799', 'ENSGALG00000038416', 'ENSGALG00000052903', 'ENSGALG00000048081', 'ENSGALG00000034232', 'ENSGALG00000050687'}",,ortholog_one2many,ENSG00000138182,KIF20B,ortholog_one2one,ENSMUSG00000024795,Kif20b,ortholog_one2one
ENSVKKG00000009854,,ENSCPBG00000002796,NECAB1,ortholog_one2many,ENSCPRG00005001706,NECAB1,ortholog_one2many,ENSGALG00000029509,NECAB1,ortholog_one2many,ENSG00000123119,NECAB1,ortholog_one2many,ENSMUSG00000040536,Necab1,ortholog_one2many
ENSVKKG00000002760,,ENSCPBG00000013072,,ortholog_one2one,ENSCPRG00005000497,,ortholog_one2one,,,,ENSG00000102977,ACD,ortholog_one2one,ENSMUSG00000038000,Acd,ortholog_one2one
ENSVKKG00000000816,PRKDC,ENSCPBG00000020412,PRKDC,ortholog_one2one,ENSCPRG00005015476,PRKDC,ortholog_one2one,ENSGALG00000042469,PRKDC,ortholog_one2one,ENSG00000253729,PRKDC,ortholog_one2one,ENSMUSG00000022672,Prkdc,ortholog_one2one
ENSVKKG00000018501,FBXL13,ENSCPBG00000014929,FBXL13,ortholog_one2one,ENSCPRG00005014650,FBXL13,ortholog_one2one,"{'ENSGALG00000045817', 'ENSGALG00000053565'}",,ortholog_one2many,ENSG00000161040,FBXL13,ortholog_one2one,ENSMUSG00000048520,Fbxl13,ortholog_one2one
ENSVKKG00000012255,SIX3,ENSCPBG00000005650,SIX3,ortholog_one2one,ENSCPRG00005015342,SIX3,ortholog_one2one,ENSGALG00000032259,SIX3,ortholog_one2one,ENSG00000138083,SIX3,ortholog_one2one,ENSMUSG00000038805,Six3,ortholog_one2one
ENSVKKG00000006418,SLC25A33,ENSCPBG00000022087,SLC25A33,ortholog_one2one,ENSCPRG00005003072,SLC25A33,ortholog_one2one,ENSGALG00000002519,SLC25A33,ortholog_one2one,ENSG00000171612,SLC25A33,ortholog_one2one,ENSMUSG00000028982,Slc25a33,ortholog_one2one
ENSVKKG00000003099,POU4F2,ENSCPBG00000027464,POU4F2,ortholog_one2one,ENSCPRG00005008623,POU4F2,ortholog_one2one,ENSGALG00000037094,POU4F2,ortholog_one2one,ENSG00000151615,POU4F2,ortholog_one2one,ENSMUSG00000031688,Pou4f2,ortholog_one2one
ENSVKKG00000002822,Vault,,,,,,,"{'ENSGALG00000034689', 'ENSGALG00000025613'}",Vault,ortholog_many2many,"{'ENSG00000278815', 'ENSG00000251900', 'ENSG00000252283', 'ENSG00000252485'}","{'VTRNA2-2P', 'Vault'}",ortholog_many2many,,,
ENSVKKG00000009738,,ENSCPBG00000016771,,ortholog_one2one,ENSCPRG00005000228,,ortholog_one2one,ENSGALG00000030007,,ortholog_one2one,,,,,,
ENSVKKG00000014056,SDR42E1,ENSCPBG00000023938,SDR42E1,ortholog_one2one,ENSCPRG00005006053,SDR42E1,ortholog_one2one,ENSGALG00000005456,SDR42E1,ortholog_one2one,ENSG00000184860,SDR42E1,ortholog_one2one,ENSMUSG00000034308,Sdr42e1,ortholog_one2one
ENSVKKG00000007909,,,,,,,,,,,,,,ENSMUSG00000022856,Tmem41a,ortholog_one2one
ENSVKKG00000015353,,ENSCPBG00000020650,IQUB,ortholog_one2one,ENSCPRG00005010863,IQUB,ortholog_one2one,ENSGALG00000008823,IQUB,ortholog_one2one,ENSG00000164675,IQUB,ortholog_one2one,ENSMUSG00000046192,Iqub,ortholog_one2one
ENSVKKG00000007734,SNTB2,ENSCPBG00000027062,SNTB2,ortholog_one2one,ENSCPRG00005008352,SNTB2,ortholog_one2one,ENSGALG00000027482,SNTB2,ortholog_one2one,ENSG00000168807,SNTB2,ortholog_one2one,ENSMUSG00000041308,Sntb2,ortholog_one2one
ENSVKKG00000013362,CUTC,ENSCPBG00000012259,CUTC,ortholog_one2one,,,,ENSGALG00000037283,CUTC,ortholog_one2one,ENSG00000119929,CUTC,ortholog_one2one,ENSMUSG00000025193,Cutc,ortholog_one2one
ENSVKKG00000005763,PLD4,ENSCPBG00000020178,PLD4,ortholog_one2one,ENSCPRG00005015991,PLD4,ortholog_one2one,ENSGALG00000011646,PLD4,ortholog_one2one,ENSG00000166428,PLD4,ortholog_one2one,ENSMUSG00000052160,Pld4,ortholog_one2one
ENSVKKG00000015210,,ENSCPBG00000001673,,ortholog_one2one,ENSCPRG00005015538,,ortholog_one2one,ENSGALG00000028484,TMED7,ortholog_one2one,"{'ENSG00000134970', 'ENSG00000251201'}","{'TMED7-TICAM2', 'TMED7'}",ortholog_one2many,ENSMUSG00000033184,Tmed7,ortholog_one2one
ENSVKKG00000016313,USP7,ENSCPBG00000026650,USP7,ortholog_one2one,ENSCPRG00005003559,USP7,ortholog_one2one,ENSGALG00000007307,USP7,ortholog_one2one,ENSG00000187555,USP7,ortholog_one2one,ENSMUSG00000022710,Usp7,ortholog_one2one
ENSVKKG00000017715,MAPK8IP2,ENSCPBG00000006221,MAPK8IP2,ortholog_one2one,,,,ENSGALG00000051055,MAPK8IP2,ortholog_one2one,ENSG00000008735,MAPK8IP2,ortholog_one2one,ENSMUSG00000022619,Mapk8ip2,ortholog_one2one
ENSVKKG00000000559,TCP11L1,ENSCPBG00000006742,TCP11L1,ortholog_one2one,ENSCPRG00005006620,TCP11L1,ortholog_one2one,ENSGALG00000011688,TCP11L1,ortholog_one2one,ENSG00000176148,TCP11L1,ortholog_one2one,ENSMUSG00000027175,Tcp11l1,ortholog_one2one
ENSVKKG00000015980,KLF4,ENSCPBG00000024010,KLF4,ortholog_one2one,ENSCPRG00005014839,,ortholog_one2one,ENSGALG00000026928,,ortholog_one2one,ENSG00000136826,KLF4,ortholog_one2one,ENSMUSG00000003032,Klf4,ortholog_one2one
ENSVKKG00000006399,ESPN,ENSCPBG00000016159,,ortholog_one2one,ENSCPRG00005011350,,ortholog_one2one,ENSGALG00000000645,,ortholog_one2one,ENSG00000187017,ESPN,ortholog_one2one,ENSMUSG00000028943,Espn,ortholog_one2one
ENSVKKG00000002476,,ENSCPBG00000009798,,ortholog_one2one,ENSCPRG00005015090,,ortholog_one2one,,,,,,,,,
ENSVKKG00000007168,,ENSCPBG00000020893,PARP4,ortholog_one2one,,,,ENSGALG00000034473,PARP4,ortholog_one2one,ENSG00000102699,PARP4,ortholog_one2many,ENSMUSG00000054509,Parp4,ortholog_one2many
ENSVKKG00000004996,ANKRD35,ENSCPBG00000007806,ANKRD35,ortholog_one2one,,,,,,,ENSG00000198483,ANKRD35,ortholog_one2one,ENSMUSG00000038354,Ankrd35,ortholog_one2one
ENSVKKG00000010726,SLC41A2,ENSCPBG00000023226,SLC41A2,ortholog_one2one,ENSCPRG00005018310,SLC41A2,ortholog_one2one,ENSGALG00000012697,SLC41A2,ortholog_one2one,ENSG00000136052,SLC41A2,ortholog_one2one,ENSMUSG00000034591,Slc41a2,ortholog_one2one
ENSVKKG00000008302,MRPS15,ENSCPBG00000018508,MRPS15,ortholog_one2one,ENSCPRG00005002507,MRPS15,ortholog_one2one,ENSGALG00000044433,,ortholog_one2one,ENSG00000116898,MRPS15,ortholog_one2one,ENSMUSG00000028861,Mrps15,ortholog_one2one
ENSVKKG00000005464,DCTPP1,ENSCPBG00000005779,DCTPP1,ortholog_one2one,,,,,,,ENSG00000179958,DCTPP1,ortholog_one2one,ENSMUSG00000042462,Dctpp1,ortholog_one2one
ENSVKKG00000008288,HPCAL4,ENSCPBG00000000997,HPCAL4,ortholog_one2one,ENSCPRG00005016237,HPCAL4,ortholog_one2one,ENSGALG00000003829,HPCAL4,ortholog_one2one,ENSG00000116983,HPCAL4,ortholog_one2one,ENSMUSG00000046093,Hpcal4,ortholog_one2one
ENSVKKG00000010618,FAM8A1,ENSCPBG00000008314,FAM8A1,ortholog_one2one,ENSCPRG00005002491,FAM8A1,ortholog_one2one,ENSGALG00000042858,FAM8A1,ortholog_one2one,ENSG00000137414,FAM8A1,ortholog_one2one,ENSMUSG00000069237,Fam8a1,ortholog_one2one
ENSVKKG00000013921,HSF2BP,ENSCPBG00000012970,HSF2BP,ortholog_one2one,ENSCPRG00005016440,HSF2BP,ortholog_one2one,ENSGALG00000016202,HSF2BP,ortholog_one2one,ENSG00000160207,HSF2BP,ortholog_one2one,ENSMUSG00000002076,Hsf2bp,ortholog_one2one
ENSVKKG00000016179,,ENSCPBG00000011211,,ortholog_one2one,ENSCPRG00005010159,RHOBTB1,ortholog_one2one,ENSGALG00000003073,RHOBTB1,ortholog_one2one,ENSG00000072422,RHOBTB1,ortholog_one2many,ENSMUSG00000019944,Rhobtb1,ortholog_one2many
ENSVKKG00000005278,,,,,,,,,,,,,,ENSMUSG00000071764,Olfr1320,ortholog_one2many
ENSVKKG00000012474,,ENSCPBG00000011245,RAB42,ortholog_one2one,ENSCPRG00005017467,RAB42,ortholog_one2one,,,,ENSG00000188060,RAB42,ortholog_one2one,ENSMUSG00000089687,Rab42,ortholog_one2one
ENSVKKG00000016195,,,,,ENSCPRG00005003843,,ortholog_one2many,,,,,,,,,
ENSVKKG00000002133,ILF3,ENSCPBG00000010274,ILF3,ortholog_one2one,,,,ENSGALG00000030351,ILF3,ortholog_one2one,ENSG00000129351,ILF3,ortholog_one2one,ENSMUSG00000032178,Ilf3,ortholog_one2one
ENSVKKG00000003177,,,,,ENSCPRG00005017682,,ortholog_one2one,,,,,,,,,
ENSVKKG00000002975,RSU1,ENSCPBG00000021051,RSU1,ortholog_one2one,ENSCPRG00005011434,RSU1,ortholog_one2one,ENSGALG00000040891,RSU1,ortholog_one2one,ENSG00000148484,RSU1,ortholog_one2one,ENSMUSG00000026727,Rsu1,ortholog_one2one
ENSVKKG00000016868,,ENSCPBG00000001916,,ortholog_one2one,ENSCPRG00005017702,,ortholog_one2one,ENSGALG00000011615,,ortholog_one2one,ENSG00000112499,SLC22A2,ortholog_one2many,ENSMUSG00000040966,Slc22a2,ortholog_one2many
ENSVKKG00000009744,ZNF319,ENSCPBG00000026947,ZNF319,ortholog_one2one,ENSCPRG00005015259,ZNF319,ortholog_one2one,ENSGALG00000000999,ZNF319,ortholog_one2one,ENSG00000166188,ZNF319,ortholog_one2one,ENSMUSG00000046556,Zfp319,ortholog_one2one
ENSVKKG00000003849,NIPSNAP2,ENSCPBG00000014885,NIPSNAP2,ortholog_one2one,ENSCPRG00005007838,NIPSNAP2,ortholog_one2one,ENSGALG00000002388,NIPSNAP2,ortholog_one2one,ENSG00000146729,NIPSNAP2,ortholog_one2one,ENSMUSG00000029432,Nipsnap2,ortholog_one2one
ENSVKKG00000014628,NUP98,ENSCPBG00000003237,NUP98,ortholog_one2one,ENSCPRG00005017126,NUP98,ortholog_one2one,ENSGALG00000040018,NUP98,ortholog_one2one,ENSG00000110713,NUP98,ortholog_one2one,ENSMUSG00000063550,Nup98,ortholog_one2one
ENSVKKG00000005347,WASF1,ENSCPBG00000006429,WASF1,ortholog_one2one,ENSCPRG00005001836,WASF1,ortholog_one2one,ENSGALG00000015066,WASF1,ortholog_one2one,ENSG00000112290,WASF1,ortholog_one2one,"{'ENSMUSG00000073006', 'ENSMUSG00000019831'}","{'Wasf1', 'Gm732'}",ortholog_one2many
ENSVKKG00000017619,PSMG2,ENSCPBG00000028400,PSMG2,ortholog_one2one,ENSCPRG00005007758,PSMG2,ortholog_one2one,ENSGALG00000013863,PSMG2,ortholog_one2one,ENSG00000128789,PSMG2,ortholog_one2one,ENSMUSG00000024537,Psmg2,ortholog_one2one
ENSVKKG00000008165,C1D,ENSCPBG00000014451,C1D,ortholog_one2one,ENSCPRG00005012813,C1D,ortholog_one2one,ENSGALG00000008765,C1D,ortholog_one2one,ENSG00000197223,C1D,ortholog_one2one,ENSMUSG00000000581,C1d,ortholog_one2one
ENSVKKG00000006467,EIF3G,ENSCPBG00000005386,EIF3G,ortholog_one2one,,,,ENSGALG00000034475,EIF3G,ortholog_one2one,ENSG00000130811,EIF3G,ortholog_one2one,ENSMUSG00000070319,Eif3g,ortholog_one2one
ENSVKKG00000013587,SLCO1A2,ENSCPBG00000009085,SLCO1A2,ortholog_one2one,ENSCPRG00005012034,SLCO1A2,ortholog_one2one,ENSGALG00000031293,SLCO1A2,ortholog_one2one,ENSG00000084453,SLCO1A2,ortholog_one2one,"{'ENSMUSG00000041698', 'ENSMUSG00000084927', 'ENSMUSG00000079262', 'ENSMUSG00000063975', 'ENSMUSG00000079263', 'ENSMUSG00000030237'}","{'Slco1a4', 'Gm5724', 'Slco1a1', 'Slco1a5', 'Slco1a6', 'Gm6614'}",ortholog_one2many
ENSVKKG00000008172,RDH5,ENSCPBG00000020123,RDH5,ortholog_one2one,,,,ENSGALG00000034988,RDH5,ortholog_one2one,ENSG00000135437,RDH5,ortholog_one2one,ENSMUSG00000025350,Rdh5,ortholog_one2one
ENSVKKG00000003811,DDX23,ENSCPBG00000019988,DDX23,ortholog_one2one,ENSCPRG00005001479,DDX23,ortholog_one2one,ENSGALG00000032307,DDX23,ortholog_one2one,ENSG00000174243,DDX23,ortholog_one2one,ENSMUSG00000003360,Ddx23,ortholog_one2one
ENSVKKG00000017641,TIMM21,ENSCPBG00000028437,TIMM21,ortholog_one2one,ENSCPRG00005005595,TIMM21,ortholog_one2one,ENSGALG00000013709,TIMM21,ortholog_one2one,ENSG00000075336,TIMM21,ortholog_one2one,ENSMUSG00000024645,Timm21,ortholog_one2one
ENSVKKG00000004109,SLC6A19,ENSCPBG00000015971,SLC6A19,ortholog_one2one,ENSCPRG00005014184,SLC6A19,ortholog_one2one,ENSGALG00000019527,SLC6A19,ortholog_one2one,ENSG00000174358,SLC6A19,ortholog_one2one,ENSMUSG00000021565,Slc6a19,ortholog_one2one
ENSVKKG00000000050,AMACR,ENSCPBG00000021298,AMACR,ortholog_one2one,ENSCPRG00005015660,AMACR,ortholog_one2one,ENSGALG00000003326,AMACR,ortholog_one2one,ENSG00000242110,AMACR,ortholog_one2one,ENSMUSG00000022244,Amacr,ortholog_one2one
ENSVKKG00000010717,FAP,ENSCPBG00000026445,FAP,ortholog_one2one,ENSCPRG00005018609,FAP,ortholog_one2one,ENSGALG00000011099,FAP,ortholog_one2one,ENSG00000078098,FAP,ortholog_one2one,ENSMUSG00000000392,Fap,ortholog_one2one
ENSVKKG00000012331,UGGT2,ENSCPBG00000023327,UGGT2,ortholog_one2one,ENSCPRG00005018278,UGGT2,ortholog_one2one,ENSGALG00000016893,UGGT2,ortholog_one2one,ENSG00000102595,UGGT2,ortholog_one2one,ENSMUSG00000042104,Uggt2,ortholog_one2one
ENSVKKG00000007613,INO80C,ENSCPBG00000003222,INO80C,ortholog_one2one,ENSCPRG00005014338,INO80C,ortholog_one2one,ENSGALG00000051335,INO80C,ortholog_one2one,ENSG00000153391,INO80C,ortholog_one2one,ENSMUSG00000047989,Ino80c,ortholog_one2one
ENSVKKG00000004641,NDRG1,ENSCPBG00000019688,NDRG1,ortholog_one2one,ENSCPRG00005011585,NDRG1,ortholog_one2one,ENSGALG00000054783,NDRG1,ortholog_one2one,ENSG00000104419,NDRG1,ortholog_one2one,ENSMUSG00000005125,Ndrg1,ortholog_one2one
ENSVKKG00000011085,,,,,,,,,,,ENSG00000196437,ZNF569,ortholog_one2many,ENSMUSG00000059975,Zfp74,ortholog_one2many
ENSVKKG00000006718,SLC6A1,ENSCPBG00000000431,SLC6A1,ortholog_one2one,ENSCPRG00005019184,SLC6A1,ortholog_one2one,ENSGALG00000004921,SLC6A1,ortholog_one2one,ENSG00000157103,SLC6A1,ortholog_one2one,ENSMUSG00000030310,Slc6a1,ortholog_one2one
ENSVKKG00000000517,U5,,,,"{'ENSCPRG00005017453', 'ENSCPRG00005017452'}",U5,ortholog_one2many,,,,,,,,,
ENSVKKG00000003130,,ENSCPBG00000000108,,ortholog_one2one,ENSCPRG00005008684,,ortholog_one2one,ENSGALG00000043381,,ortholog_one2one,,,,,,
ENSVKKG00000002838,ZSWIM8,ENSCPBG00000020648,ZSWIM8,ortholog_one2one,ENSCPRG00005004530,ZSWIM8,ortholog_one2one,ENSGALG00000005134,ZSWIM8,ortholog_one2one,ENSG00000214655,ZSWIM8,ortholog_one2one,ENSMUSG00000021819,Zswim8,ortholog_one2one
ENSVKKG00000004657,,ENSCPBG00000015704,COLGALT2,ortholog_one2many,ENSCPRG00005013942,COLGALT2,ortholog_one2many,ENSGALG00000038320,COLGALT2,ortholog_one2many,ENSG00000198756,COLGALT2,ortholog_one2many,ENSMUSG00000032649,Colgalt2,ortholog_one2many
ENSVKKG00000012249,,"{'ENSCPBG00000017814', 'ENSCPBG00000017815', 'ENSCPBG00000017812'}",,ortholog_one2many,,,,,,,,,,,,
ENSVKKG00000002197,,"{'ENSCPBG00000024119', 'ENSCPBG00000009657', 'ENSCPBG00000009654'}",,ortholog_many2many,,,,,,,,,,"{'ENSMUSG00000094098', 'ENSMUSG00000096743', 'ENSMUSG00000096180', 'ENSMUSG00000096399', 'ENSMUSG00000090662', 'ENSMUSG00000094107', 'ENSMUSG00000090892', 'ENSMUSG00000096373', 'ENSMUSG00000094606', 'ENSMUSG00000095730', 'ENSMUSG00000091930', 'ENSMUSG00000110105', 'ENSMUSG00000095773', 'ENSMUSG00000070847', 'ENSMUSG00000091794', 'ENSMUSG00000066820', 'ENSMUSG00000096294', 'ENSMUSG00000091651', 'ENSMUSG00000070841', 'ENSMUSG00000090342', 'ENSMUSG00000090864', 'ENSMUSG00000096691', 'ENSMUSG00000096658', 'ENSMUSG00000053720', 'ENSMUSG00000058685', 'ENSMUSG00000095914', 'ENSMUSG00000066828', 'ENSMUSG00000070844'}","{'Vmn2r45', 'Vmn2r47', 'Vmn2r46', 'Vmn2r36', 'Vmn2r51', 'Vmn2r18', 'Vmn2r29', 'Vmn2r28', 'Vmn2r37', 'Vmn2r43', 'Gm45844', 'Vmn2r41', 'Vmn2r42', 'Vmn2r48', 'Vmn2r52', 'Vmn2r34', 'Vmn2r33', 'Vmn2r50', 'Vmn2r38', 'Gm10302', 'Vmn2r31', 'Vmn2r39', 'Vmn2r32', 'Vmn2r49', 'Vmn2r35', 'Vmn2r30', 'Vmn2r40', 'Vmn2r44'}",ortholog_many2many
ENSVKKG00000009712,HNRNPD,ENSCPBG00000008025,HNRNPD,ortholog_one2one,ENSCPRG00005014961,HNRNPD,ortholog_one2one,ENSGALG00000011184,HNRNPD,ortholog_one2one,ENSG00000138668,HNRNPD,ortholog_one2one,ENSMUSG00000000568,Hnrnpd,ortholog_one2one
ENSVKKG00000006797,MRS2,ENSCPBG00000006800,MRS2,ortholog_one2one,ENSCPRG00005003710,MRS2,ortholog_one2one,ENSGALG00000040084,MRS2,ortholog_one2one,ENSG00000124532,MRS2,ortholog_one2one,ENSMUSG00000021339,Mrs2,ortholog_one2one
ENSVKKG00000013514,MC3R,ENSCPBG00000015038,MC3R,ortholog_one2one,ENSCPRG00005004851,MC3R,ortholog_one2one,ENSGALG00000027260,MC3R,ortholog_one2one,ENSG00000124089,MC3R,ortholog_one2one,ENSMUSG00000038537,Mc3r,ortholog_one2one
ENSVKKG00000018063,,,,,,,,ENSGALG00000035589,,ortholog_one2one,ENSG00000185862,EVI2B,ortholog_one2one,"{'ENSMUSG00000093938', 'ENSMUSG00000070354'}","{'Evi2', 'Evi2b'}",ortholog_one2many
ENSVKKG00000001875,,"{'ENSCPBG00000000052', 'ENSCPBG00000004490', 'ENSCPBG00000000053', 'ENSCPBG00000018584'}",,ortholog_many2many,ENSCPRG00005017614,NEU3,ortholog_one2many,ENSGALG00000028960,NEU3,ortholog_one2many,ENSG00000162139,NEU3,ortholog_one2many,ENSMUSG00000035239,Neu3,ortholog_one2many
ENSVKKG00000009645,ATP5F1C,ENSCPBG00000019796,ATP5F1C,ortholog_one2one,ENSCPRG00005001119,ATP5F1C,ortholog_one2one,ENSGALG00000006753,ATP5C1,ortholog_one2one,ENSG00000165629,ATP5F1C,ortholog_one2one,ENSMUSG00000025781,Atp5c1,ortholog_one2one
ENSVKKG00000013593,CDK2AP1,ENSCPBG00000025969,CDK2AP1,ortholog_one2one,ENSCPRG00005017247,CDK2AP1,ortholog_one2one,ENSGALG00000034919,CDK2AP1,ortholog_one2one,ENSG00000111328,CDK2AP1,ortholog_one2one,"{'ENSMUSG00000029394', 'ENSMUSG00000078154'}","{'Gm12184', 'Cdk2ap1'}",ortholog_one2many
ENSVKKG00000003864,DNAJC9,ENSCPBG00000007881,DNAJC9,ortholog_one2one,ENSCPRG00005009735,DNAJC9,ortholog_one2one,ENSGALG00000002701,DNAJC9,ortholog_one2one,ENSG00000213551,DNAJC9,ortholog_one2one,ENSMUSG00000021811,Dnajc9,ortholog_one2one
ENSVKKG00000005343,SLC39A5,ENSCPBG00000013770,,ortholog_one2one,ENSCPRG00005006191,SLC39A5,ortholog_one2one,,,,ENSG00000139540,SLC39A5,ortholog_one2one,ENSMUSG00000039878,Slc39a5,ortholog_one2one
ENSVKKG00000018478,ZFYVE26,,,,ENSCPRG00005017534,ZFYVE26,ortholog_one2one,ENSGALG00000028762,ZFYVE26,ortholog_one2one,ENSG00000072121,ZFYVE26,ortholog_one2one,ENSMUSG00000066440,Zfyve26,ortholog_one2one
ENSVKKG00000005469,MYLPF,ENSCPBG00000005756,MYLPF,ortholog_one2one,,,,ENSGALG00000048682,MYLPF,ortholog_one2one,ENSG00000180209,MYLPF,ortholog_one2one,ENSMUSG00000030672,Mylpf,ortholog_one2one
ENSVKKG00000013006,PPP3CC,ENSCPBG00000002099,PPP3CC,ortholog_one2one,,,,ENSGALG00000041413,PPP3CC,ortholog_one2one,ENSG00000120910,PPP3CC,ortholog_one2one,ENSMUSG00000022092,Ppp3cc,ortholog_one2one
ENSVKKG00000016922,UBN2,ENSCPBG00000021837,UBN2,ortholog_one2one,ENSCPRG00005001713,UBN2,ortholog_one2one,ENSGALG00000011854,UBN2,ortholog_one2one,ENSG00000157741,UBN2,ortholog_one2one,ENSMUSG00000038538,Ubn2,ortholog_one2one
ENSVKKG00000010948,,ENSCPBG00000028339,,ortholog_one2one,ENSCPRG00005012856,,ortholog_one2one,ENSGALG00000015662,,ortholog_one2one,,,,,,
ENSVKKG00000011179,,ENSCPBG00000010213,ABCA5,ortholog_one2many,ENSCPRG00005018505,ABCA5,ortholog_one2many,ENSGALG00000004333,ABCA5,ortholog_one2many,ENSG00000154265,ABCA5,ortholog_one2many,ENSMUSG00000018800,Abca5,ortholog_one2many
ENSVKKG00000003249,SHCBP1,ENSCPBG00000016103,SHCBP1,ortholog_one2one,ENSCPRG00005004067,SHCBP1,ortholog_one2one,ENSGALG00000004444,SHCBP1,ortholog_one2one,ENSG00000171241,SHCBP1,ortholog_one2one,ENSMUSG00000022322,Shcbp1,ortholog_one2one
ENSVKKG00000010664,FANCL,ENSCPBG00000026128,FANCL,ortholog_one2one,ENSCPRG00005013752,FANCL,ortholog_one2one,ENSGALG00000030022,FANCL,ortholog_one2one,ENSG00000115392,FANCL,ortholog_one2one,ENSMUSG00000004018,Fancl,ortholog_one2one
ENSVKKG00000014199,VAT1L,ENSCPBG00000009487,VAT1L,ortholog_one2one,ENSCPRG00005005616,VAT1L,ortholog_one2one,ENSGALG00000013225,VAT1L,ortholog_one2one,ENSG00000171724,VAT1L,ortholog_one2one,ENSMUSG00000046844,Vat1l,ortholog_one2one
ENSVKKG00000014510,,"{'ENSCPBG00000007740', 'ENSCPBG00000005639', 'ENSCPBG00000009952'}",,ortholog_many2many,,,,,,,,,,,,
ENSVKKG00000006339,,ENSCPBG00000023331,,ortholog_one2one,ENSCPRG00005012137,,ortholog_one2one,ENSGALG00000050413,,ortholog_one2one,,,,,,
ENSVKKG00000018681,CYB5D1,ENSCPBG00000012642,CYB5D1,ortholog_one2one,,,,ENSGALG00000042733,,ortholog_one2one,ENSG00000182224,CYB5D1,ortholog_one2one,ENSMUSG00000044795,Cyb5d1,ortholog_one2one
ENSVKKG00000018692,EFNB3,ENSCPBG00000014560,,ortholog_one2one,,,,,,,ENSG00000108947,EFNB3,ortholog_one2one,ENSMUSG00000003934,Efnb3,ortholog_one2one
ENSVKKG00000009246,,,,,,,,ENSGALG00000018266,gga-let-7a-1,ortholog_one2one,ENSG00000199165,MIRLET7A1,ortholog_one2one,ENSMUSG00000065421,Mirlet7a-1,ortholog_one2one
ENSVKKG00000015592,CNIH4,ENSCPBG00000012084,CNIH4,ortholog_one2one,ENSCPRG00005002963,CNIH4,ortholog_one2one,ENSGALG00000030269,CNIH4,ortholog_one2one,ENSG00000143771,CNIH4,ortholog_one2one,ENSMUSG00000062169,Cnih4,ortholog_one2one
ENSVKKG00000013464,YBX2,ENSCPBG00000022288,YBX2,ortholog_one2one,,,,,,,ENSG00000006047,YBX2,ortholog_one2one,ENSMUSG00000018554,Ybx2,ortholog_one2one
ENSVKKG00000005794,GAB2,ENSCPBG00000027803,GAB2,ortholog_one2one,ENSCPRG00005016506,GAB2,ortholog_one2one,ENSGALG00000054619,GAB2,ortholog_one2one,ENSG00000033327,GAB2,ortholog_one2one,ENSMUSG00000004508,Gab2,ortholog_one2one
ENSVKKG00000010084,,,,,"{'ENSCPRG00005002095', 'ENSCPRG00005002107'}",,ortholog_one2many,,,,,,,,,
