ref_komodo_stable_id,chicken_grcg6a_stable_id,chicken_grcg6a_name,chicken_grcg6a_pic_4_logFC,chicken_grcg6a_pic_4_QValue,chicken_grcg6a_pic_8_logFC,chicken_grcg6a_pic_8_QValue,crocodile_stable_id,crocodile_name,crocodile_pic_4_logFC,crocodile_pic_4_QValue,turtle_painted_stable_id,turtle_painted_name,turtle_painted_pic_4_logFC,turtle_painted_pic_4_QValue,turtle_painted_pic_8_logFC,turtle_painted_pic_8_QValue,komodo_stable_id,komodo_name,komodo_pic_4_logFC,komodo_pic_4_QValue
ENSVKKG00000003854,ENSGALG00000004332,PLA2G12B,5.044440888,0.081853018,,,,,,,,,,,,,,,,
ENSVKKG00000007762,ENSGALG00000039497,TFAP2E,5.044440888,0.081853018,5.10163847,0.067737707,,,,,,,,,,,,,,
ENSVKKG00000014658,ENSGALG00000016144,TMPRSS2,5.044440888,0.081853018,5.09119397,0.07583334,,,,,,,,,,,,,,
ENSVKKG00000004785,ENSGALG00000015154,TRPM6,2.050596796,0.08192896,3.50037454,0.000152008,,,,,,,,,,,,,,
ENSVKKG00000012421,ENSGALG00000037740,QRFPR,2.524884637,0.08208773,3.25044603,0.01086661,,,,,,,,,,,,,,
ENSVKKG00000007988,ENSGALG00000008810,FAM161A,1.671605271,0.08208773,,,,,,,,,,,,,,,,
ENSVKKG00000009247,ENSGALG00000005128,PTPDC1,1.29476791,0.082503777,1.171582339,0.093281853,,,,,,,,,,,,,,
ENSVKKG00000000589,ENSGALG00000007956,PLXDC2,1.738524444,0.082716727,2.030843503,0.016136708,,,,,,,,,,,,,,
ENSVKKG00000015554,ENSGALG00000045729,HHIPL2,1.450767323,0.082720371,,,,,,,,,,,,,,,,
ENSVKKG00000006710,ENSGALG00000040528,AP5Z1,0.6445726,0.082725731,,,,,,,,,,,,,,,,
ENSVKKG00000016518,ENSGALG00000040367,P2RY14,1.581871966,0.083089283,,,,,,,,,,,,,,,,
ENSVKKG00000013946,ENSGALG00000007700,CTTN,0.642043571,0.083089283,,,,,,,,,,,,,ENSVKKG00000013946,CTTN,0.927443628,0.222961951
ENSVKKG00000012720,ENSGALG00000001956,OLFML3,1.804245343,0.083252708,,,,,,,,,,,,,,,,
ENSVKKG00000013803,ENSGALG00000045168,,0.70381472,0.083546505,1.16346354,0.000113342,,,,,,,,,,,,,,
ENSVKKG00000008728,ENSGALG00000026360,SOWAHC,0.792543988,0.083781266,,,,,,,,,,,,,,,,
ENSVKKG00000004978,ENSGALG00000027986,NIPAL1,1.317528123,0.084306603,1.459062032,0.001066662,,,,,,,,,,,,,,
ENSVKKG00000018554,ENSGALG00000008050,HBP1,0.637013589,0.084704082,0.876543324,0.003009116,,,,,,,,,,,,,,
ENSVKKG00000001323,ENSGALG00000008498,MALRD1,5.28792462,0.084971772,6.513227974,0.000825618,,,,,,,,,,,,,,
ENSVKKG00000015567,ENSGALG00000054469,DISP1,0.813745824,0.085434557,0.958805918,0.012822524,,,,,,,,,,,,,,
ENSVKKG00000004628,ENSGALG00000037219,RNF2,1.163182866,0.086777635,1.131815793,0.075237612,,,,,,,,,,,,,,
ENSVKKG00000014908,ENSGALG00000000273,FER,0.772349301,0.087122552,,,,,,,,,,,,,,,,
ENSVKKG00000018568,ENSGALG00000050288,DCP1B,0.689115829,0.087586255,0.775808,0.022760154,,,,,,,,,,,,,,
ENSVKKG00000004466,ENSGALG00000006830,CHID1,1.128808806,0.08783424,1.196815432,0.020754612,,,,,,,,,,,,,,
ENSVKKG00000009739,ENSGALG00000039615,MSN,0.686007515,0.088177216,,,,,,,,,,,,,,,,
ENSVKKG00000016577,ENSGALG00000010269,KCNAB1,3.694562616,0.088382893,3.122284969,0.1158474,,,,,,,,,,,,,,
ENSVKKG00000005384,ENSGALG00000008207,FBXW8,0.742834419,0.088701612,1.102798764,0.000673384,,,,,,,,,,,,,,
ENSVKKG00000003577,ENSGALG00000030068,RAB3A,0.747424195,0.088767174,,,,,,,,,,,,,,,,
ENSVKKG00000011383,ENSGALG00000025759,TFDP2,0.671668552,0.088806796,0.645821735,0.050740941,,,,,,,,,,,,,,
ENSVKKG00000017133,ENSGALG00000023440,GABPB1,0.803750919,0.089232098,0.828687193,0.055895426,,,,,,,,,,,,,,
ENSVKKG00000016294,ENSGALG00000000410,TLK2,0.65870088,0.089449399,1.061614248,0.000503523,,,,,,,,,,,,,,
ENSVKKG00000015055,ENSGALG00000005318,OVCH2,1.328453901,0.089673845,,,,,,,,,,,,,,,,
ENSVKKG00000017393,ENSGALG00000031700,TRPS1,0.708815758,0.089782702,0.913607663,0.013640698,,,,,ENSCPBG00000001661,TRPS1,,,1.73229781,0.497066313,,,,
ENSVKKG00000013592,ENSGALG00000003392,SBNO1,0.655355853,0.090226116,0.775060579,0.010141185,,,,,,,,,,,,,,
ENSVKKG00000008608,ENSGALG00000012621,,0.74785681,0.090346931,0.848552773,0.021886097,,,,,,,,,,,,,,
ENSVKKG00000007766,ENSGALG00000002445,KIAA0319L,0.608684567,0.090591993,,,,,,,,,,,,,,,,
ENSVKKG00000007952,ENSGALG00000007119,DAGLB,0.775309623,0.091054388,0.792118478,0.038693614,,,,,,,,,,,,,,
ENSVKKG00000009975,ENSGALG00000002588,PPARD,0.727934763,0.091250074,0.526698218,0.110298387,,,,,,,,,,,,,,
ENSVKKG00000010247,ENSGALG00000016687,P2RY8,0.817394841,0.091398138,1.354579299,9.50E-05,,,,,,,,,,,,,,
ENSVKKG00000018488,ENSGALG00000008335,PHTF2,0.80485401,0.091398138,1.310278077,0.000184693,,,,,,,,,,,,,,
ENSVKKG00000009466,ENSGALG00000008569,CHP1,0.607422847,0.091398138,,,,,,,,,,,,,,,,
ENSVKKG00000011811,ENSGALG00000007932,TRAF6,0.829830934,0.091772168,0.952143141,0.030847773,,,,,,,,,,,,,,
ENSVKKG00000010864,ENSGALG00000036736,KXD1,0.666806764,0.091772168,,,,,,,,,,,,,,,,
ENSVKKG00000006779,ENSGALG00000010497,SLC29A4,0.701144129,0.092081176,1.339653946,3.91E-05,,,,,,,,,,,,,,
ENSVKKG00000015542,ENSGALG00000009576,BPNT1,0.885410972,0.092292467,,,,,,,,,,,,,,,,
ENSVKKG00000010619,ENSGALG00000012720,NUP153,0.650184793,0.092316691,,,,,,,,,,,,,,,,
ENSVKKG00000012398,ENSGALG00000012015,NDST4,0.725072427,0.092382341,1.613393776,3.43E-06,,,,,,,,,,,,,,
ENSVKKG00000014807,ENSGALG00000008702,OVOL2,1.214606186,0.092714265,,,,,,,,,,,,,,,,
ENSVKKG00000006555,ENSGALG00000046360,,1.659598108,0.092933737,1.931140214,0.037171368,,,,,,,,,,,,,,
ENSVKKG00000000781,ENSGALG00000011840,PPP2R5E,0.644585399,0.092994696,0.578676369,0.072189209,,,,,,,,,,,,,,
ENSVKKG00000008679,ENSGALG00000035923,MTMR11,0.802984317,0.0933138,1.471386096,4.09E-05,,,,,,,,,,,,,,
ENSVKKG00000000816,ENSGALG00000042469,PRKDC,0.617734566,0.093609041,0.685149877,0.027080718,,,,,,,,,,,,,,
ENSVKKG00000018391,ENSGALG00000013655,ZDHHC2,1.486856643,0.093926574,,,,,,,,,,,,,,,,
ENSVKKG00000018202,ENSGALG00000012412,MTHFD1L,1.027484954,0.094032133,1.355327926,0.003718024,,,,,,,,,,,,,,
ENSVKKG00000005971,ENSGALG00000006175,DPEP1,3.342957482,0.094099841,,,,,,,,,,,,,,,,
ENSVKKG00000013618,ENSGALG00000037935,RARA,0.643179629,0.094880441,0.558964931,0.087253791,,,,,,,,,,,,,,
ENSVKKG00000011727,ENSGALG00000045602,,1.820336115,0.094933669,,,,,,,,,,,,,,,,
ENSVKKG00000006260,ENSGALG00000016766,REV1,0.672069684,0.095167857,,,,,,,,,,,,,,,,
ENSVKKG00000010420,ENSGALG00000005670,SLMAP,0.682377064,0.095667806,,,,,,,,,,,,,,,,
ENSVKKG00000003347,ENSGALG00000004071,NETO2,2.555993509,0.095707421,3.323414136,0.010087671,,,,,,,,,,,ENSVKKG00000003347,NETO2,5.134274226,0.50280477
ENSVKKG00000002736,ENSGALG00000001214,PARD6A,2.0610089,0.095738056,,,,,,,ENSCPBG00000015850,PARD6A,,,2.373307706,0.648931848,,,,
ENSVKKG00000017004,ENSGALG00000029694,SNTA1,0.958149564,0.095839958,,,,,,,,,,,,,,,,
ENSVKKG00000005308,ENSGALG00000008398,MPP4,1.012293325,0.096804133,1.708420321,0.000240935,,,,,,,,,,,,,,
ENSVKKG00000008376,ENSGALG00000014824,PTGER4,0.708384201,0.096889094,0.734333817,0.02567374,,,,,ENSCPBG00000007245,PTGER4,1.622431144,1,1.35327495,0.856178028,,,,
ENSVKKG00000013846,ENSGALG00000007065,GJD4,2.326138393,0.097322183,,,,,,,,,,,,,,,,
ENSVKKG00000014308,ENSGALG00000029295,AZIN1,0.657943494,0.09744835,,,,,,,,,,,,,,,,
ENSVKKG00000000207,ENSGALG00000005552,PTBP2,0.835885252,0.097848554,1.022332456,0.00244048,,,,,,,,,,,,,,
ENSVKKG00000013847,ENSGALG00000007076,CCNY,0.790076534,0.097848554,1.224342748,0.001166183,,,,,,,,,,,,,,
ENSVKKG00000006784,ENSGALG00000021128,FSCN1,1.838519126,0.097935992,1.909066402,0.106967983,,,,,,,,,,,,,,
ENSVKKG00000006438,ENSGALG00000015181,GAREM1,1.08411266,0.098100243,,,,,,,,,,,,,,,,
ENSVKKG00000007276,ENSGALG00000028438,CLK1,0.64535983,0.098154227,0.806496684,0.010124278,,,,,,,,,,,,,,
ENSVKKG00000009517,ENSGALG00000008174,MTAP,0.835037105,0.098256221,1.091047054,0.009275641,,,,,,,,,,,ENSVKKG00000009517,,1.905751844,0.023644903
ENSVKKG00000005132,ENSGALG00000014940,ZUP1,0.884406644,0.098494152,,,,,,,,,,,,,,,,
ENSVKKG00000001295,ENSGALG00000043041,NRN1,1.754302223,0.0987961,,,,,,,,,,,,,,,,
ENSVKKG00000002012,ENSGALG00000014486,TAPT1,0.62627864,0.0987961,,,,,,,,,,,,,,,,
ENSVKKG00000013623,ENSGALG00000035733,CCR7,0.611746198,0.0987961,0.983144126,0.003029367,,,,,,,,,,,,,,
ENSVKKG00000012980,ENSGALG00000016946,SUGT1,0.606604383,0.098857814,,,,,,,,,,,,,,,,
ENSVKKG00000015843,ENSGALG00000016053,DYRK1A,0.679116653,0.098909675,0.505898436,0.130474887,,,,,,,,,,,,,,
ENSVKKG00000007155,ENSGALG00000031493,BAK1,0.608730167,0.09892437,,,,,,,,,,,,,,,,
ENSVKKG00000000825,ENSGALG00000000712,RAB29,0.711123715,0.099237697,,,,,,,,,,,,,,,,
ENSVKKG00000000030,ENSGALG00000008321,RNPEPL1,0.646562121,0.099248292,,,,,,,,,,,,,,,,
ENSVKKG00000007086,ENSGALG00000017120,SACS,1.119436934,0.099293167,,,,,,,,,,,,,,,,
ENSVKKG00000002922,ENSGALG00000034011,PMS1,0.733713248,0.0993236,0.735733202,0.111274178,,,,,,,,,,,,,,
ENSVKKG00000017756,ENSGALG00000006516,MTHFS,1.018874164,0.0997211,,,,,,,,,,,,,,,,
ENSVKKG00000013747,ENSGALG00000001428,EFHD1,0.889687214,0.100127746,,,,,,,,,,,,,,,,
ENSVKKG00000010322,ENSGALG00000006332,RBM17,0.613706965,0.100557859,,,,,,,,,,,,,,,,
ENSVKKG00000012087,ENSGALG00000004538,TNN,1.373248326,0.100795433,1.693314826,0.077687434,,,,,,,,,,,,,,
ENSVKKG00000007717,ENSGALG00000013583,FAM114A1,0.658907364,0.101400524,0.757554365,0.034298641,,,,,,,,,,,,,,
ENSVKKG00000006526,ENSGALG00000012522,PVALB,1.541485958,0.102305376,1.191587673,0.127881459,,,,,,,,,,,,,,
ENSVKKG00000002143,ENSGALG00000015422,NRG1,2.355001554,0.102787304,,,,,,,,,,,,,,,,
ENSVKKG00000008832,ENSGALG00000012577,FRMD3,1.944108779,0.1032856,,,,,,,,,,,,,,,,
ENSVKKG00000008173,ENSGALG00000008753,FBXO48,0.89195562,0.1032856,0.899941862,0.068855336,,,,,,,,,,,,,,
ENSVKKG00000017634,ENSGALG00000013748,CD226,1.043450482,0.1036786,1.588902777,0.002267982,,,,,ENSCPBG00000028425,CD226,,,1.990838582,0.704762627,,,,
ENSVKKG00000010839,ENSGALG00000040498,SLC26A8,0.865497392,0.1036786,0.798786155,0.110031564,,,,,,,,,,,,,,
ENSVKKG00000008998,ENSGALG00000002478,MATR3,0.589896282,0.104088347,0.689071177,0.017964139,,,,,,,,,,,,,,
ENSVKKG00000003295,ENSGALG00000048159,,0.69763577,0.104276523,0.958265924,0.006888835,,,,,,,,,,,,,,
ENSVKKG00000010804,ENSGALG00000011017,KLHL8,0.916250951,0.104632526,1.372492323,0.002203699,,,,,,,,,,,,,,
ENSVKKG00000012937,ENSGALG00000016968,CCDC122,1.318206437,0.104946267,1.507500045,0.049814565,,,,,,,,,,,,,,
ENSVKKG00000012709,ENSGALG00000037206,ST7,1.054437992,0.105621674,1.240460555,0.001274766,,,,,,,,,,,,,,
ENSVKKG00000010229,ENSGALG00000005481,ARHGEF3,0.693347744,0.106404046,0.938827602,0.002113592,,,,,,,,,,,,,,
ENSVKKG00000018442,ENSGALG00000008127,SPI1,0.749628748,0.10712467,,,,,,,,,,,,,,,,
ENSVKKG00000009593,ENSGALG00000043034,KIFC3,0.884708595,0.107254823,,,,,,,,,,,,,,,,
ENSVKKG00000009198,ENSGALG00000042340,GTF2H1,0.622717653,0.107254823,0.67205739,0.031273731,,,,,,,,,,,,,,
ENSVKKG00000010476,ENSGALG00000015804,LTN1,0.700946431,0.107262495,0.561741073,0.131342815,,,,,,,,,,,,,,
ENSVKKG00000012037,ENSGALG00000010818,PLPP3,1.057201952,0.107697356,0.966102113,0.108023656,,,,,,,,,,,,,,
ENSVKKG00000016463,ENSGALG00000012056,GRAP2,0.587178476,0.108767276,0.98446364,0.000448168,,,,,,,,,,,ENSVKKG00000016463,GRAP2,1.027555544,0.008990396
ENSVKKG00000017347,ENSGALG00000005668,WSB1,0.610314655,0.109020365,0.618636673,0.042907491,,,,,,,,,,,,,,
ENSVKKG00000005854,ENSGALG00000010678,DESI2,0.719680356,0.109184162,0.914090888,0.013330514,,,,,,,,,,,,,,
ENSVKKG00000007496,ENSGALG00000041373,ARAP2,0.747281669,0.109893976,1.238488952,0.000625638,,,,,ENSCPBG00000013841,ARAP2,1.252004901,1,,,,,,
ENSVKKG00000017165,ENSGALG00000007167,CLEC16A,0.629950889,0.110747891,,,,,,,,,,,,,,,,
ENSVKKG00000000828,ENSGALG00000000721,SLC41A1,0.796063062,0.11174669,,,,,,,,,,,,,,,,
ENSVKKG00000004142,ENSGALG00000008500,RBSN,0.661300513,0.11174669,,,,,,,,,,,,,,,,
ENSVKKG00000015009,ENSGALG00000002283,MAPKAPK3,0.999966558,0.111827919,,,,,,,,,,,,,,,,
ENSVKKG00000018322,ENSGALG00000016086,EGR4,2.484630261,0.113748278,,,,,,,ENSCPBG00000024519,EGR4,1.335216334,1,1.839777308,0.469492558,,,,
ENSVKKG00000007349,ENSGALG00000041792,C26H6orf106,0.622560056,0.113845331,0.619646998,0.092477413,,,,,,,,,,,,,,
ENSVKKG00000014328,ENSGALG00000006480,TCF7,0.593582141,0.113845331,1.237508597,1.91E-05,,,,,ENSCPBG00000007623,TCF7,1.728500648,1,1.545728331,0.832812204,,,,
ENSVKKG00000012926,ENSGALG00000001383,HTR4,1.711431862,0.114551433,1.593510738,0.090254978,,,,,,,,,,,,,,
ENSVKKG00000008795,ENSGALG00000035472,ZNF292,0.643941604,0.114902464,,,,,,,,,,,,,,,,
ENSVKKG00000017364,ENSGALG00000037067,EIF3E,0.586053823,0.115580643,,,,,,,,,,,,,,,,
ENSVKKG00000009416,ENSGALG00000015768,ANKRD6,1.002948683,0.116162289,1.046660321,0.082585023,,,,,,,,,,,,,,
ENSVKKG00000011635,ENSGALG00000005035,KAT6B,0.743481481,0.116396501,0.887873862,0.009168571,,,,,,,,,,,,,,
ENSVKKG00000015881,ENSGALG00000010413,NGB,1.522224789,0.116901116,,,,,,,,,,,,,,,,
ENSVKKG00000003831,ENSGALG00000049951,SPOCK2,0.847240659,0.118662198,0.779162198,0.114600686,,,,,,,,,,,,,,
ENSVKKG00000013784,ENSGALG00000016217,,0.706348808,0.118809827,0.733276555,0.104604306,,,,,,,,,,,,,,
ENSVKKG00000017276,ENSGALG00000015244,TBX19,2.415930753,0.119222214,,,,,,,,,,,,,,,,
ENSVKKG00000003272,ENSGALG00000043583,SCG3,2.460066718,0.119442603,2.042202964,0.076300356,,,,,,,,,,,,,,
ENSVKKG00000012255,ENSGALG00000032259,SIX3,4.837750389,0.119850603,5.962468937,0.007885113,,,,,,,,,,,,,,
ENSVKKG00000012990,ENSGALG00000016941,PCDH17,4.837750389,0.119850603,,,,,,,,,,,,,,,,
ENSVKKG00000015483,ENSGALG00000001437,NTM,4.837750389,0.119850603,,,,,,,,,,,,,,,,
ENSVKKG00000015499,ENSGALG00000042177,GPR182,4.837750389,0.119850603,,,,,,,,,,,,,,,,
ENSVKKG00000018229,ENSGALG00000009602,MYO3B,4.837750389,0.119850603,,,,,,,,,,,,,,,,
ENSVKKG00000000959,ENSGALG00000009415,SMOC1,1.792460138,0.119850603,,,,,,,,,,,,,,,,
ENSVKKG00000016992,ENSGALG00000040474,ITCH,0.678741615,0.119850603,0.678395522,0.030071546,,,,,,,,,,,,,,
ENSVKKG00000006066,ENSGALG00000030941,ELAPOR1,0.73264355,0.120389675,1.044999487,0.004845079,,,,,,,,,,,,,,
ENSVKKG00000018394,ENSGALG00000013674,TUSC3,1.549992852,0.12088314,,,,,,,,,,,,,,,,
ENSVKKG00000000195,ENSGALG00000006189,CRYGN,1.531510576,0.121127137,,,,,,,,,,,,,,,,
ENSVKKG00000008174,ENSGALG00000008745,APLF,0.65062737,0.121420978,0.85833743,0.007126818,,,,,,,,,,,,,,
ENSVKKG00000000118,ENSGALG00000034348,ATAD2,0.626328765,0.121920061,,,,,,,,,,,,,,,,
ENSVKKG00000001631,ENSGALG00000032270,NCAPH,0.982389109,0.122477752,1.262403316,0.020876688,,,,,,,,,,,,,,
ENSVKKG00000013590,ENSGALG00000003321,RILPL2,0.559119219,0.122541393,0.923074078,0.001967038,,,,,,,,,,,,,,
ENSVKKG00000000198,ENSGALG00000015387,ATG5,0.776240931,0.123702608,,,,,,,,,,,,,,,,
ENSVKKG00000003930,ENSGALG00000017327,P2RY6,0.593737833,0.124969704,,,,,,,,,,,,,,,,
ENSVKKG00000001692,ENSGALG00000001531,,1.16820613,0.125469808,1.090957925,0.101119318,,,,,,,,,,,,,,
ENSVKKG00000008016,ENSGALG00000010276,GPBP1L1,0.688601999,0.125662101,0.813807821,0.022452517,,,,,,,,,,,,,,
ENSVKKG00000007670,ENSGALG00000013400,PDCD6,0.650234453,0.126509493,0.491266688,0.109924839,,,,,,,,,,,,,,
ENSVKKG00000014071,ENSGALG00000032143,CRISPLD2,1.918180258,0.126947421,2.241619636,0.062727608,,,,,ENSCPBG00000023606,CRISPLD2,2.614523864,1,,,,,,
ENSVKKG00000008645,ENSGALG00000048011,SCLT1,0.725467892,0.126998547,,,,,,,,,,,,,,,,
ENSVKKG00000007127,ENSGALG00000000560,,1.057030688,0.127109675,,,,,,,,,,,,,,,,
ENSVKKG00000007144,ENSGALG00000003228,OARD1,0.726479756,0.127372584,1.280646971,0.000319036,,,,,,,,,,,,,,
ENSVKKG00000018376,ENSGALG00000011551,JCHAIN,1.370187638,0.12757451,1.760124496,0.03537734,,,,,,,,,,,,,,
ENSVKKG00000013089,ENSGALG00000002082,AMPD1,1.397743214,0.127768663,1.487251214,0.04955227,,,,,,,,,,,,,,
ENSVKKG00000005218,ENSGALG00000001750,MAT2B,0.597861063,0.127877411,,,,,,,,,,,,,,,,
ENSVKKG00000018441,ENSGALG00000033974,HGF,1.5383538,0.128097225,2.15245579,0.039503648,,,,,,,,,,,,,,
ENSVKKG00000003916,ENSGALG00000008956,CCDC186,0.674328576,0.128097225,0.933662451,0.003756165,,,,,,,,,,,,,,
ENSVKKG00000001047,ENSGALG00000001334,GNB1,0.627104651,0.128097225,,,,,,,,,,,,,,,,
ENSVKKG00000013646,ENSGALG00000004363,,0.562811145,0.128097225,0.555045516,0.08281014,,,,,,,,,,,,,,
ENSVKKG00000006290,ENSGALG00000007319,BICDL1,3.248028028,0.130136876,3.322359916,0.104352007,,,,,,,,,,,,,,
ENSVKKG00000010310,ENSGALG00000002707,CHRNB2,0.97355207,0.130454924,,,,,,,,,,,,,,,,
ENSVKKG00000008264,ENSGALG00000003143,ZC3H7A,0.602732935,0.130454924,,,,,,,,,,,,,,,,
ENSVKKG00000012112,ENSGALG00000015441,CD247,0.562632455,0.130571831,0.957428902,0.000432827,,,,,ENSCPBG00000006042,CD247,,,1.396613289,0.641474018,,,,
ENSVKKG00000010699,ENSGALG00000037872,ATAD2B,0.580838077,0.131041429,1.250649263,1.30E-05,,,,,,,,,,,,,,
ENSVKKG00000008044,ENSGALG00000041203,CRMP1,0.790600371,0.131144803,,,,,,,,,,,,,,,,
ENSVKKG00000017842,ENSGALG00000035281,WAC,0.556085522,0.132279588,0.790821257,0.010488778,,,,,,,,,,,,,,
ENSVKKG00000016371,ENSGALG00000035761,,2.875624048,0.132773152,,,,,,,,,,,,,,,,
ENSVKKG00000000594,ENSGALG00000009549,KPNA4,0.565264964,0.13359897,0.599581559,0.044594192,,,,,,,,,,,,,,
ENSVKKG00000003039,ENSGALG00000012823,TRIM24,0.719328528,0.133646416,0.769711023,0.0788589,,,,,,,,,,,,,,
ENSVKKG00000010278,ENSGALG00000005499,IL17RD,2.028624594,0.13371391,2.489259426,0.04303709,,,,,,,,,,,,,,
ENSVKKG00000015473,ENSGALG00000001529,THYN1,0.66851474,0.134450962,0.637607152,0.08534537,,,,,,,,,,,,,,
ENSVKKG00000010292,ENSGALG00000015170,VPS13A,0.694490591,0.134503459,1.370855282,0.000181435,,,,,,,,,,,,,,
ENSVKKG00000002744,ENSGALG00000034615,ANO8,0.916712144,0.134552238,0.962236632,0.041659256,,,,,,,,,,,,,,
ENSVKKG00000017662,ENSGALG00000014140,ARFGAP3,0.607007147,0.134947708,,,,,,,,,,,,,,,,
ENSVKKG00000007090,ENSGALG00000001788,ADPGK,0.599917723,0.135026568,,,,,,,,,,,,,,,,
ENSVKKG00000006094,ENSGALG00000044612,INAVA,2.160871623,0.135229037,2.79590236,0.012723865,,,,,,,,,,,,,,
ENSVKKG00000004577,ENSGALG00000027788,CPE,0.968901579,0.135243927,2.40803229,2.78E-08,,,,,,,,,,,,,,
ENSVKKG00000010256,ENSGALG00000016702,,1.15438753,0.135263927,,,,,,,,,,,,,,,,
ENSVKKG00000007581,ENSGALG00000035505,AOAH,0.592844064,0.135305428,0.885223327,0.004200712,,,,,,,,,,,,,,
ENSVKKG00000005412,ENSGALG00000038757,RBMS2,0.551574517,0.135559319,,,,,,,,,,,,,,,,
ENSVKKG00000009712,ENSGALG00000011184,HNRNPD,0.552257582,0.13708971,0.57241527,0.070118506,,,,,,,,,,,,,,
ENSVKKG00000007819,ENSGALG00000028155,DUSP16,1.486026278,0.137366449,,,,,,,,,,,,,,,,
ENSVKKG00000009655,ENSGALG00000030844,DMTF1,0.566905335,0.138004711,0.653407899,0.041286184,,,,,,,,,,,,,,
ENSVKKG00000015587,ENSGALG00000042816,TP53BP2,0.651381938,0.138107505,0.985109257,0.000948458,,,,,ENSCPBG00000012100,TP53BP2,1.602909509,1,1.803726099,0.660419224,,,,
ENSVKKG00000018132,ENSGALG00000013726,PAICS,0.686214558,0.138478774,1.11636962,0.003561978,,,,,,,,,,,,,,
ENSVKKG00000018512,ENSGALG00000008803,,1.263939532,0.139073336,,,,,,,,,,,,,,,,
ENSVKKG00000008765,ENSGALG00000039895,EPHA2,0.908238232,0.139649564,,,,,,,,,,,,,,,,
ENSVKKG00000010181,ENSGALG00000006638,GRIK4,1.875323861,0.139849811,,,,,,,,,,,,,,,,
ENSVKKG00000017525,ENSGALG00000037336,PRTG,0.775072675,0.139926237,,,,,,,,,,,,,,,,
ENSVKKG00000007552,ENSGALG00000009859,,0.98917266,0.139960377,,,,,,,,,,,,,,,,
ENSVKKG00000003303,ENSGALG00000012177,,1.785007625,0.140120093,,,,,,,,,,,,,,,,
ENSVKKG00000008975,ENSGALG00000004173,,2.147941048,0.140534576,2.859024389,0.01893089,,,,,,,,,,,,,,
ENSVKKG00000000337,ENSGALG00000009276,LRAT,1.865965204,0.140780588,,,,,,,,,,,,,,,,
ENSVKKG00000016112,ENSGALG00000017308,CHRDL2,1.865965204,0.140780588,,,,,,,,,,,,,,,,
ENSVKKG00000017201,ENSGALG00000007079,PAPPA,1.798292281,0.141091616,,,,,,,,,,,,,,,,
ENSVKKG00000015797,ENSGALG00000000616,ELF3,2.10373077,0.141849082,2.070537151,0.112602714,,,,,,,,,,,,,,
ENSVKKG00000010742,ENSGALG00000006756,LBP,0.618295847,0.141869025,,,,,,,,,,,,,,,,
ENSVKKG00000006600,ENSGALG00000011502,,0.651937218,0.141917293,,,,,,,,,,,,,,,,
ENSVKKG00000002250,ENSGALG00000017249,PCF11,0.735741985,0.142494303,,,,,,,,,,,,,,,,
ENSVKKG00000007014,ENSGALG00000003775,RICTOR,0.754675353,0.142559872,0.867609779,0.035774885,,,,,ENSCPBG00000007344,RICTOR,0.966851308,1,,,,,,
ENSVKKG00000007900,ENSGALG00000003430,PMS2,0.742244492,0.14315641,,,,,,,,,,,,,,,,
ENSVKKG00000004346,ENSGALG00000013043,ATPSCKMT,1.537878461,0.143479112,1.581340322,0.116376763,,,,,,,,,,,,,,
ENSVKKG00000000090,ENSGALG00000012345,UST,0.551964592,0.144781884,1.16230691,2.59E-05,,,,,ENSCPBG00000016632,UST,1.635828368,1,2.075229971,0.034726431,,,,
ENSVKKG00000017418,ENSGALG00000004347,NEDD4,0.623293855,0.145773609,,,,,,,,,,,,,,,,
ENSVKKG00000011835,ENSGALG00000036666,ZCCHC10,0.642623569,0.147469208,0.714875419,0.05434153,,,,,,,,,,,,,,
ENSVKKG00000018390,ENSGALG00000013649,CNOT7,0.628824041,0.1477402,0.668364698,0.061187391,,,,,,,,,,,,,,
ENSVKKG00000012550,ENSGALG00000015379,TAGLN3,2.146941631,0.147855674,2.252374351,0.07761431,,,,,,,,,,,,,,
ENSVKKG00000007443,ENSGALG00000014668,MCTP1,0.797265286,0.148044989,1.625485024,3.00E-05,,,,,,,,,,,,,,
ENSVKKG00000011771,ENSGALG00000026276,TCF15,1.949376405,0.149248452,,,,,,,,,,,,,,,,
ENSVKKG00000000062,ENSGALG00000015316,C3H6ORF203,0.582989346,0.149278049,0.884577272,0.005223152,,,,,,,,,,,,,,
ENSVKKG00000009157,ENSGALG00000040504,GGT5,1.804127833,0.149305939,,,,,,,,,,,,,,,,
ENSVKKG00000010464,ENSGALG00000015828,BACH1,0.605026941,0.149526022,,,,,,,,,,,,,ENSVKKG00000010464,BACH1,1.334316719,0.000429159
ENSVKKG00000005577,ENSGALG00000002055,HES4,1.193138709,0.149531744,,,,,,,,,,,,,,,,
ENSVKKG00000009467,ENSGALG00000003539,KIAA1522,0.703225739,0.14985966,0.911618842,0.040545919,,,,,,,,,,,,,,
ENSVKKG00000004708,ENSGALG00000006546,CD81,0.550789607,0.150386826,0.486917807,0.132593865,,,,,,,,,,,,,,
ENSVKKG00000017382,ENSGALG00000004294,CGNL1,2.671762385,0.15071082,,,,,,,ENSCPBG00000004924,CGNL1,2.798807536,1,,,,,,
ENSVKKG00000017891,ENSGALG00000016547,TXLNG,0.675130207,0.150931163,0.888966608,0.019951578,,,,,,,,,,,,,,
