ref_komodo_stable_id,komodo_stable_id,komodo_name,turtle_painted_stable_id,turtle_painted_name,turtle_painted_orthology,crocodile_stable_id,crocodile_name,crocodile_orthology,chicken_grcg6a_stable_id,chicken_grcg6a_name,chicken_grcg6a_orthology,human_stable_id,human_name,human_orthology,mouse_stable_id,mouse_name,mouse_orthology
ENSVKKG00000010213,ENSVKKG00000010213,DOCK9,ENSCPBG00000018240,DOCK9,ortholog_one2one,"{'ENSCPRG00005018013', 'ENSCPRG00005017895'}",,ortholog_one2many,ENSGALG00000016883,DOCK9,ortholog_one2one,ENSG00000088387,DOCK9,ortholog_one2one,ENSMUSG00000025558,Dock9,ortholog_one2one
ENSVKKG00000010216,ENSVKKG00000010216,PRELP,ENSCPBG00000017424,PRELP,ortholog_one2one,ENSCPRG00005011068,PRELP,ortholog_one2one,ENSGALG00000034456,PRELP,ortholog_one2one,ENSG00000188783,PRELP,ortholog_one2one,ENSMUSG00000041577,Prelp,ortholog_one2one
ENSVKKG00000010218,ENSVKKG00000010218,OPTC,ENSCPBG00000017422,OPTC,ortholog_one2one,ENSCPRG00005011065,OPTC,ortholog_one2one,ENSGALG00000003554,OPTC,ortholog_one2one,ENSG00000188770,OPTC,ortholog_one2one,ENSMUSG00000010311,Optc,ortholog_one2one
ENSVKKG00000010220,ENSVKKG00000010220,CCDC66,ENSCPBG00000010169,CCDC66,ortholog_one2one,ENSCPRG00005018965,CCDC66,ortholog_one2one,ENSGALG00000005450,CCDC66,ortholog_one2one,ENSG00000180376,CCDC66,ortholog_one2one,ENSMUSG00000046753,Ccdc66,ortholog_one2one
ENSVKKG00000010221,ENSVKKG00000010221,PSME4,ENSCPBG00000011606,PSME4,ortholog_one2one,ENSCPRG00005014147,PSME4,ortholog_one2one,ENSGALG00000008163,PSME4,ortholog_one2one,ENSG00000068878,PSME4,ortholog_one2one,ENSMUSG00000040850,Psme4,ortholog_one2one
ENSVKKG00000010223,ENSVKKG00000010223,TASOR,ENSCPBG00000010178,TASOR,ortholog_one2one,ENSCPRG00005018963,TASOR,ortholog_one2one,ENSGALG00000035045,TASOR,ortholog_one2one,ENSG00000163946,TASOR,ortholog_one2one,ENSMUSG00000040651,Tasor,ortholog_one2one
ENSVKKG00000010224,ENSVKKG00000010224,ATP8A1,ENSCPBG00000025631,ATP8A1,ortholog_one2one,ENSCPRG00005009086,ATP8A1,ortholog_one2one,ENSGALG00000014236,ATP8A1,ortholog_one2one,ENSG00000124406,ATP8A1,ortholog_one2one,ENSMUSG00000037685,Atp8a1,ortholog_one2one
ENSVKKG00000010225,ENSVKKG00000010225,,"{'ENSCPBG00000003672', 'ENSCPBG00000018789'}",,ortholog_one2many,ENSCPRG00005000414,CSMD2,ortholog_one2one,ENSGALG00000030229,CSMD2,ortholog_one2one,,,,,,
ENSVKKG00000010229,ENSVKKG00000010229,ARHGEF3,ENSCPBG00000010191,ARHGEF3,ortholog_one2one,ENSCPRG00005018957,ARHGEF3,ortholog_one2one,ENSGALG00000005481,ARHGEF3,ortholog_one2one,ENSG00000163947,ARHGEF3,ortholog_one2one,ENSMUSG00000021895,Arhgef3,ortholog_one2one
ENSVKKG00000010234,ENSVKKG00000010234,GAS2L3,ENSCPBG00000004642,GAS2L3,ortholog_one2one,ENSCPRG00005000459,GAS2L3,ortholog_one2one,ENSGALG00000028373,GAS2L3,ortholog_one2one,ENSG00000139354,GAS2L3,ortholog_one2one,ENSMUSG00000074802,Gas2l3,ortholog_one2one
ENSVKKG00000010237,ENSVKKG00000010237,GYG2,ENSCPBG00000010361,GYG2,ortholog_one2one,,,,ENSGALG00000016655,GYG2,ortholog_one2one,ENSG00000056998,GYG2,ortholog_one2one,,,
ENSVKKG00000010240,ENSVKKG00000010240,CD99,ENSCPBG00000010364,CD99,ortholog_one2one,ENSCPRG00005007084,CD99,ortholog_one2one,ENSGALG00000024488,CD99,ortholog_one2one,ENSG00000002586,CD99,ortholog_one2one,,,
ENSVKKG00000010247,ENSVKKG00000010247,P2RY8,ENSCPBG00000007416,P2RY8,ortholog_one2one,ENSCPRG00005007188,P2RY8,ortholog_one2one,ENSGALG00000016687,P2RY8,ortholog_one2one,ENSG00000182162,P2RY8,ortholog_one2one,,,
ENSVKKG00000010248,ENSVKKG00000010248,ASMTL,ENSCPBG00000007426,ASMTL,ortholog_one2one,ENSCPRG00005007198,ASMTL,ortholog_one2one,ENSGALG00000016689,ASMTL,ortholog_one2one,ENSG00000169093,ASMTL,ortholog_one2one,,,
ENSVKKG00000010251,ENSVKKG00000010251,UNG,ENSCPBG00000006835,UNG,ortholog_one2one,ENSCPRG00005015626,UNG,ortholog_one2one,ENSGALG00000021285,UNG,ortholog_one2one,ENSG00000076248,UNG,ortholog_one2one,ENSMUSG00000029591,Ung,ortholog_one2one
ENSVKKG00000010252,ENSVKKG00000010252,,ENSCPBG00000007442,CSF2RA,ortholog_one2one,ENSCPRG00005007227,,ortholog_one2one,"{'ENSGALG00000019147', 'ENSGALG00000016693', 'ENSGALG00000046156'}","{nan, 'CSF2RA'}",ortholog_one2many,ENSG00000198223,CSF2RA,ortholog_one2one,ENSMUSG00000059326,Csf2ra,ortholog_one2one
ENSVKKG00000010256,ENSVKKG00000010256,,ENSCPBG00000007479,,ortholog_one2one,ENSCPRG00005007279,,ortholog_one2one,ENSGALG00000016702,,ortholog_one2one,,,,,,
ENSVKKG00000010262,ENSVKKG00000010262,,,,,ENSCPRG00005011012,ETNK2,ortholog_one2one,ENSGALG00000000557,ETNK2,ortholog_one2one,ENSG00000143845,ETNK2,ortholog_one2many,ENSMUSG00000070644,Etnk2,ortholog_one2many
ENSVKKG00000010263,ENSVKKG00000010263,PLCXD1,ENSCPBG00000007529,PLCXD1,ortholog_one2one,ENSCPRG00005007397,PLCXD1,ortholog_one2one,ENSGALG00000016721,PLCXD1,ortholog_one2one,ENSG00000182378,PLCXD1,ortholog_one2one,ENSMUSG00000064247,Plcxd1,ortholog_one2one
ENSVKKG00000010270,ENSVKKG00000010270,RGN,ENSCPBG00000007538,RGN,ortholog_one2one,ENSCPRG00005007411,RGN,ortholog_one2one,ENSGALG00000016724,RGN,ortholog_one2one,ENSG00000130988,RGN,ortholog_one2one,ENSMUSG00000023070,Rgn,ortholog_one2one
ENSVKKG00000010272,ENSVKKG00000010272,JADE3,ENSCPBG00000007550,JADE3,ortholog_one2one,ENSCPRG00005007420,JADE3,ortholog_one2one,ENSGALG00000016727,JADE3,ortholog_one2one,ENSG00000102221,JADE3,ortholog_one2one,ENSMUSG00000037315,Jade3,ortholog_one2one
ENSVKKG00000010274,ENSVKKG00000010274,PLEKHA6,ENSCPBG00000017385,PLEKHA6,ortholog_one2one,ENSCPRG00005010644,PLEKHA6,ortholog_one2one,ENSGALG00000038399,PLEKHA6,ortholog_one2one,ENSG00000143850,PLEKHA6,ortholog_one2one,ENSMUSG00000041757,Plekha6,ortholog_one2one
ENSVKKG00000010278,ENSVKKG00000010278,IL17RD,ENSCPBG00000010199,IL17RD,ortholog_one2one,ENSCPRG00005018954,IL17RD,ortholog_one2one,ENSGALG00000005499,IL17RD,ortholog_one2one,ENSG00000144730,IL17RD,ortholog_one2one,ENSMUSG00000040717,Il17rd,ortholog_one2one
ENSVKKG00000010280,ENSVKKG00000010280,PPP1R15B,ENSCPBG00000017380,PPP1R15B,ortholog_one2one,,,,ENSGALG00000000611,,ortholog_one2one,ENSG00000158615,PPP1R15B,ortholog_one2one,ENSMUSG00000046062,Ppp1r15b,ortholog_one2one
ENSVKKG00000010283,ENSVKKG00000010283,ASB14,ENSCPBG00000012338,ASB14,ortholog_one2one,ENSCPRG00005018938,ASB14,ortholog_one2one,ENSGALG00000005537,ASB14,ortholog_one2one,ENSG00000239388,ASB14,ortholog_one2one,ENSMUSG00000021898,Asb14,ortholog_one2one
ENSVKKG00000010284,ENSVKKG00000010284,PIK3C2B,ENSCPBG00000001168,PIK3C2B,ortholog_one2one,ENSCPRG00005010571,PIK3C2B,ortholog_one2one,ENSGALG00000037043,PIK3C2B,ortholog_one2one,ENSG00000133056,PIK3C2B,ortholog_one2one,ENSMUSG00000026447,Pik3c2b,ortholog_one2one
ENSVKKG00000010285,ENSVKKG00000010285,DNAH12,"{'ENSCPBG00000012347', 'ENSCPBG00000012341', 'ENSCPBG00000012349'}",,ortholog_one2many,ENSCPRG00005018928,DNAH12,ortholog_one2one,ENSGALG00000005601,DNAH12,ortholog_one2one,ENSG00000174844,DNAH12,ortholog_one2one,ENSMUSG00000021879,Dnah12,ortholog_one2one
ENSVKKG00000010287,ENSVKKG00000010287,ARF4,ENSCPBG00000012354,ARF4,ortholog_one2one,ENSCPRG00005018926,ARF4,ortholog_one2one,ENSGALG00000005622,ARF4,ortholog_one2one,ENSG00000168374,ARF4,ortholog_one2one,ENSMUSG00000021877,Arf4,ortholog_one2one
ENSVKKG00000010288,ENSVKKG00000010288,DENND6A,ENSCPBG00000012357,DENND6A,ortholog_one2one,ENSCPRG00005018925,DENND6A,ortholog_one2one,ENSGALG00000005656,DENND6A,ortholog_one2one,ENSG00000174839,DENND6A,ortholog_one2one,ENSMUSG00000040818,Dennd6a,ortholog_one2one
ENSVKKG00000010289,ENSVKKG00000010289,CEP104,ENSCPBG00000019398,CEP104,ortholog_one2one,ENSCPRG00005012311,CEP104,ortholog_one2one,ENSGALG00000000978,CEP104,ortholog_one2one,ENSG00000116198,CEP104,ortholog_one2one,ENSMUSG00000039523,Cep104,ortholog_one2one
ENSVKKG00000010292,ENSVKKG00000010292,VPS13A,ENSCPBG00000019204,VPS13A,ortholog_one2one,ENSCPRG00005006496,VPS13A,ortholog_one2one,ENSGALG00000015170,VPS13A,ortholog_one2one,ENSG00000197969,VPS13A,ortholog_one2one,ENSMUSG00000046230,Vps13a,ortholog_one2one
ENSVKKG00000010295,ENSVKKG00000010295,ZCCHC2,ENSCPBG00000026588,ZCCHC2,ortholog_one2one,ENSCPRG00005017427,ZCCHC2,ortholog_one2one,ENSGALG00000012889,ZCCHC2,ortholog_one2one,ENSG00000141664,ZCCHC2,ortholog_one2one,ENSMUSG00000038866,Zcchc2,ortholog_one2one
ENSVKKG00000010297,ENSVKKG00000010297,,ENSCPBG00000019820,,ortholog_one2one,ENSCPRG00005001265,,ortholog_one2one,ENSGALG00000029446,,ortholog_one2one,,,,,,
ENSVKKG00000010300,ENSVKKG00000010300,SFMBT2,ENSCPBG00000019821,SFMBT2,ortholog_one2one,ENSCPRG00005001295,SFMBT2,ortholog_one2one,ENSGALG00000009279,SFMBT2,ortholog_one2one,ENSG00000198879,SFMBT2,ortholog_one2one,ENSMUSG00000061186,Sfmbt2,ortholog_one2one
ENSVKKG00000010310,ENSVKKG00000010310,CHRNB2,ENSCPBG00000024641,CHRNB2,ortholog_one2one,ENSCPRG00005013754,CHRNB2,ortholog_one2one,ENSGALG00000002707,CHRNB2,ortholog_one2one,ENSG00000160716,CHRNB2,ortholog_one2one,ENSMUSG00000027950,Chrnb2,ortholog_one2one
ENSVKKG00000010312,ENSVKKG00000010312,,ENSCPBG00000015775,,ortholog_one2many,ENSCPRG00005016320,,ortholog_one2many,"{'ENSGALG00000039701', 'ENSGALG00000000141', 'ENSGALG00000034319', 'ENSGALG00000044502', 'ENSGALG00000053266', 'ENSGALG00000030940'}","{nan, 'BLB2', 'BLB1'}",ortholog_many2many,,,,,,
ENSVKKG00000010319,ENSVKKG00000010319,PFKFB3,ENSCPBG00000019829,PFKFB3,ortholog_one2one,ENSCPRG00005001393,PFKFB3,ortholog_one2one,ENSGALG00000040369,PFKFB3,ortholog_one2one,ENSG00000170525,PFKFB3,ortholog_one2one,ENSMUSG00000026773,Pfkfb3,ortholog_one2one
ENSVKKG00000010322,ENSVKKG00000010322,RBM17,ENSCPBG00000019836,RBM17,ortholog_one2one,ENSCPRG00005001432,RBM17,ortholog_one2one,ENSGALG00000006332,RBM17,ortholog_one2one,ENSG00000134453,RBM17,ortholog_one2one,ENSMUSG00000037197,Rbm17,ortholog_one2one
ENSVKKG00000010328,ENSVKKG00000010328,,ENSCPBG00000019841,,ortholog_one2one,ENSCPRG00005001443,,ortholog_one2one,ENSGALG00000041978,K123,ortholog_one2one,,,,,,
ENSVKKG00000010332,ENSVKKG00000010332,,"{'ENSCPBG00000027274', 'ENSCPBG00000006827', 'ENSCPBG00000002197', 'ENSCPBG00000009957'}",,ortholog_one2many,ENSCPRG00005012682,,ortholog_one2one,,,,"{'ENSG00000198420', 'ENSG00000283528', 'ENSG00000170379'}","{'TCAF1', 'TCAF2C', 'TCAF2'}",ortholog_one2many,"{'ENSMUSG00000036667', 'ENSMUSG00000018656', 'ENSMUSG00000029851'}","{'Tcaf3', 'Tcaf2', 'Tcaf1'}",ortholog_one2many
ENSVKKG00000010339,ENSVKKG00000010339,DLGAP3,ENSCPBG00000018687,DLGAP3,ortholog_one2one,ENSCPRG00005000178,DLGAP3,ortholog_one2one,ENSGALG00000032980,DLGAP3,ortholog_one2one,ENSG00000116544,DLGAP3,ortholog_one2one,ENSMUSG00000042388,Dlgap3,ortholog_one2one
ENSVKKG00000010341,ENSVKKG00000010341,,ENSCPBG00000024655,IL6R,ortholog_one2one,,,,ENSGALG00000030407,IL6R,ortholog_one2one,ENSG00000160712,IL6R,ortholog_one2one,ENSMUSG00000027947,Il6ra,ortholog_one2one
ENSVKKG00000010345,ENSVKKG00000010345,ATP8B2,ENSCPBG00000024657,ATP8B2,ortholog_one2one,ENSCPRG00005013833,ATP8B2,ortholog_one2one,ENSGALG00000034501,ATP8B2,ortholog_one2one,ENSG00000143515,ATP8B2,ortholog_one2one,ENSMUSG00000060671,Atp8b2,ortholog_one2one
ENSVKKG00000010357,ENSVKKG00000010357,MTMR10,ENSCPBG00000010954,MTMR10,ortholog_one2one,,,,ENSGALG00000003883,MTMR10,ortholog_one2one,ENSG00000166912,MTMR10,ortholog_one2one,ENSMUSG00000030522,Mtmr10,ortholog_one2one
ENSVKKG00000010358,ENSVKKG00000010358,SLC35B4,ENSCPBG00000012310,SLC35B4,ortholog_one2one,ENSCPRG00005001966,SLC35B4,ortholog_one2one,ENSGALG00000038187,SLC35B4,ortholog_one2one,ENSG00000205060,SLC35B4,ortholog_one2one,ENSMUSG00000018999,Slc35b4,ortholog_one2one
ENSVKKG00000010360,ENSVKKG00000010360,,ENSCPBG00000017622,MYB,ortholog_one2many,ENSCPRG00005002016,MYB,ortholog_one2many,ENSGALG00000013956,MYB,ortholog_one2many,ENSG00000118513,MYB,ortholog_one2many,ENSMUSG00000019982,Myb,ortholog_one2many
ENSVKKG00000010367,ENSVKKG00000010367,IFIH1,ENSCPBG00000026441,IFIH1,ortholog_one2one,ENSCPRG00005018534,IFIH1,ortholog_one2one,ENSGALG00000041192,IFIH1,ortholog_one2one,ENSG00000115267,IFIH1,ortholog_one2one,ENSMUSG00000026896,Ifih1,ortholog_one2one
ENSVKKG00000010383,ENSVKKG00000010383,C3AR1,"{'ENSCPBG00000009983', 'ENSCPBG00000009987'}",,ortholog_one2many,ENSCPRG00005012661,C3AR1,ortholog_one2one,ENSGALG00000013218,C3AR1,ortholog_one2one,ENSG00000171860,C3AR1,ortholog_one2one,ENSMUSG00000040552,C3ar1,ortholog_one2one
ENSVKKG00000010388,ENSVKKG00000010388,MSX1,ENSCPBG00000005760,MSX1,ortholog_one2one,ENSCPRG00005003860,MSX1,ortholog_one2one,ENSGALG00000015013,MSX1,ortholog_one2one,ENSG00000163132,MSX1,ortholog_one2one,ENSMUSG00000048450,Msx1,ortholog_one2one
ENSVKKG00000010393,ENSVKKG00000010393,ZBTB49,ENSCPBG00000005715,ZBTB49,ortholog_one2one,ENSCPRG00005003899,ZBTB49,ortholog_one2one,ENSGALG00000015009,ZBTB49,ortholog_one2one,ENSG00000168826,ZBTB49,ortholog_one2one,ENSMUSG00000029127,Zbtb49,ortholog_one2one
ENSVKKG00000010400,ENSVKKG00000010400,DRD5,ENSCPBG00000005669,DRD5,ortholog_one2one,ENSCPRG00005003920,DRD5,ortholog_one2one,ENSGALG00000014975,DRD5,ortholog_one2one,ENSG00000169676,DRD5,ortholog_one2one,ENSMUSG00000039358,Drd5,ortholog_one2one
ENSVKKG00000010402,ENSVKKG00000010402,SLC2A9,ENSCPBG00000005649,SLC2A9,ortholog_one2one,ENSCPRG00005003940,SLC2A9,ortholog_one2one,ENSGALG00000014971,SLC2A9,ortholog_one2one,ENSG00000109667,SLC2A9,ortholog_one2one,ENSMUSG00000005107,Slc2a9,ortholog_one2one
ENSVKKG00000010420,ENSVKKG00000010420,SLMAP,ENSCPBG00000012409,SLMAP,ortholog_one2one,ENSCPRG00005018917,SLMAP,ortholog_one2one,ENSGALG00000005670,SLMAP,ortholog_one2one,ENSG00000163681,SLMAP,ortholog_one2one,ENSMUSG00000021870,Slmap,ortholog_one2one
ENSVKKG00000010426,ENSVKKG00000010426,DNASE1L3,ENSCPBG00000014250,DNASE1L3,ortholog_one2one,ENSCPRG00005018280,DNASE1L3,ortholog_one2one,ENSGALG00000005688,DNASE1L3,ortholog_one2one,ENSG00000163687,DNASE1L3,ortholog_one2one,ENSMUSG00000025279,Dnase1l3,ortholog_one2one
ENSVKKG00000010427,ENSVKKG00000010427,POSTN,ENSCPBG00000003003,POSTN,ortholog_one2one,ENSCPRG00005003712,POSTN,ortholog_one2one,ENSGALG00000017046,POSTN,ortholog_one2one,ENSG00000133110,POSTN,ortholog_one2one,ENSMUSG00000027750,Postn,ortholog_one2one
ENSVKKG00000010432,ENSVKKG00000010432,IP6K2,ENSCPBG00000014256,IP6K2,ortholog_one2one,ENSCPRG00005018277,IP6K2,ortholog_one2one,ENSGALG00000005701,IP6K2,ortholog_one2one,ENSG00000068745,IP6K2,ortholog_one2one,ENSMUSG00000032599,Ip6k2,ortholog_one2one
ENSVKKG00000010434,ENSVKKG00000010434,CHD1L,ENSCPBG00000002600,CHD1L,ortholog_one2one,ENSCPRG00005003632,CHD1L,ortholog_one2one,ENSGALG00000015038,CHD1L,ortholog_one2one,ENSG00000131778,CHD1L,ortholog_one2one,ENSMUSG00000028089,Chd1l,ortholog_one2one
ENSVKKG00000010437,ENSVKKG00000010437,NHLH2,"{'ENSCPBG00000002535', 'ENSCPBG00000014115'}",,ortholog_one2many,ENSCPRG00005003607,NHLH2,ortholog_one2one,ENSGALG00000033432,NHLH2,ortholog_one2one,ENSG00000177551,NHLH2,ortholog_one2one,ENSMUSG00000048540,Nhlh2,ortholog_one2one
ENSVKKG00000010440,ENSVKKG00000010440,MAB21L3,ENSCPBG00000002492,MAB21L3,ortholog_one2one,ENSCPRG00005003561,MAB21L3,ortholog_one2one,ENSGALG00000015006,MAB21L3,ortholog_one2one,ENSG00000173212,MAB21L3,ortholog_one2one,ENSMUSG00000044313,Mab21l3,ortholog_one2one
ENSVKKG00000010442,ENSVKKG00000010442,UGCG,ENSCPBG00000008862,UGCG,ortholog_one2one,ENSCPRG00005015068,UGCG,ortholog_one2one,ENSGALG00000015682,UGCG,ortholog_one2one,ENSG00000148154,UGCG,ortholog_one2one,ENSMUSG00000028381,Ugcg,ortholog_one2one
ENSVKKG00000010448,ENSVKKG00000010448,TPGS2,ENSCPBG00000005851,TPGS2,ortholog_one2one,ENSCPRG00005015069,TPGS2,ortholog_one2one,ENSGALG00000026547,TPGS2,ortholog_one2one,ENSG00000134779,TPGS2,ortholog_one2one,ENSMUSG00000024269,Tpgs2,ortholog_one2one
ENSVKKG00000010450,ENSVKKG00000010450,PTPRM,ENSCPBG00000028373,PTPRM,ortholog_one2one,ENSCPRG00005009709,PTPRM,ortholog_one2one,ENSGALG00000031284,PTPRM,ortholog_one2one,ENSG00000173482,PTPRM,ortholog_one2one,ENSMUSG00000033278,Ptprm,ortholog_one2one
ENSVKKG00000010459,ENSVKKG00000010459,TUBGCP5,ENSCPBG00000007615,TUBGCP5,ortholog_one2one,ENSCPRG00005007566,TUBGCP5,ortholog_one2one,ENSGALG00000016735,TUBGCP5,ortholog_one2one,ENSG00000275835,TUBGCP5,ortholog_one2one,ENSMUSG00000033790,Tubgcp5,ortholog_one2one
ENSVKKG00000010460,ENSVKKG00000010460,CYFIP1,ENSCPBG00000007638,CYFIP1,ortholog_one2one,ENSCPRG00005008391,CYFIP1,ortholog_one2one,ENSGALG00000016736,CYFIP1,ortholog_one2one,ENSG00000273749,CYFIP1,ortholog_one2one,ENSMUSG00000030447,Cyfip1,ortholog_one2one
ENSVKKG00000010462,ENSVKKG00000010462,MAPK10,ENSCPBG00000005448,MAPK10,ortholog_one2one,ENSCPRG00005013428,MAPK10,ortholog_one2one,ENSGALG00000011109,MAPK10,ortholog_one2one,ENSG00000109339,MAPK10,ortholog_one2one,ENSMUSG00000046709,Mapk10,ortholog_one2one
ENSVKKG00000010464,ENSVKKG00000010464,BACH1,ENSCPBG00000006636,BACH1,ortholog_one2one,ENSCPRG00005013728,BACH1,ortholog_one2one,ENSGALG00000015828,BACH1,ortholog_one2one,ENSG00000156273,BACH1,ortholog_one2one,ENSMUSG00000025612,Bach1,ortholog_one2one
ENSVKKG00000010466,ENSVKKG00000010466,CCT8,ENSCPBG00000006647,CCT8,ortholog_one2one,ENSCPRG00005013638,CCT8,ortholog_one2one,ENSGALG00000015821,CCT8,ortholog_one2one,ENSG00000156261,CCT8,ortholog_one2one,ENSMUSG00000025613,Cct8,ortholog_one2one
ENSVKKG00000010468,ENSVKKG00000010468,USP16,ENSCPBG00000006656,USP16,ortholog_one2one,ENSCPRG00005013579,USP16,ortholog_one2one,ENSGALG00000015813,USP16,ortholog_one2one,ENSG00000156256,USP16,ortholog_one2one,ENSMUSG00000025616,Usp16,ortholog_one2one
ENSVKKG00000010471,ENSVKKG00000010471,RWDD2B,ENSCPBG00000006685,RWDD2B,ortholog_one2one,ENSCPRG00005013565,RWDD2B,ortholog_one2one,ENSGALG00000015807,RWDD2B,ortholog_one2one,ENSG00000156253,RWDD2B,ortholog_one2one,ENSMUSG00000041079,Rwdd2b,ortholog_one2one
ENSVKKG00000010472,ENSVKKG00000010472,STIL,ENSCPBG00000009963,STIL,ortholog_one2one,ENSCPRG00005018027,STIL,ortholog_one2one,ENSGALG00000010478,STIL,ortholog_one2one,ENSG00000123473,STIL,ortholog_one2one,ENSMUSG00000028718,Stil,ortholog_one2one
ENSVKKG00000010474,ENSVKKG00000010474,NIPA2,ENSCPBG00000007686,NIPA2,ortholog_one2one,ENSCPRG00005009861,NIPA2,ortholog_one2one,ENSGALG00000016737,NIPA2,ortholog_one2one,ENSG00000140157,NIPA2,ortholog_one2one,ENSMUSG00000030452,Nipa2,ortholog_one2one
ENSVKKG00000010476,ENSVKKG00000010476,LTN1,ENSCPBG00000006692,LTN1,ortholog_one2one,ENSCPRG00005013498,LTN1,ortholog_one2one,ENSGALG00000015804,LTN1,ortholog_one2one,ENSG00000198862,LTN1,ortholog_one2one,ENSMUSG00000052299,Ltn1,ortholog_one2one
ENSVKKG00000010477,ENSVKKG00000010477,NIPA1,ENSCPBG00000007672,NIPA1,ortholog_one2one,ENSCPRG00005009914,NIPA1,ortholog_one2one,ENSGALG00000039811,NIPA1,ortholog_one2one,ENSG00000170113,NIPA1,ortholog_one2one,ENSMUSG00000047037,Nipa1,ortholog_one2one
ENSVKKG00000010486,ENSVKKG00000010486,ADAMTS1,ENSCPBG00000026815,ADAMTS1,ortholog_one2one,ENSCPRG00005013434,ADAMTS1,ortholog_one2one,ENSGALG00000040342,ADAMTS1,ortholog_one2one,ENSG00000154734,ADAMTS1,ortholog_one2one,ENSMUSG00000022893,Adamts1,ortholog_one2one
ENSVKKG00000010488,ENSVKKG00000010488,APP,ENSCPBG00000026797,,ortholog_one2one,ENSCPRG00005013421,APP,ortholog_one2one,ENSGALG00000015770,APP,ortholog_one2one,ENSG00000142192,APP,ortholog_one2one,ENSMUSG00000022892,App,ortholog_one2one
ENSVKKG00000010495,ENSVKKG00000010495,JAM2,ENSCPBG00000026811,JAM2,ortholog_one2one,ENSCPRG00005013402,JAM2,ortholog_one2one,ENSGALG00000015746,JAM2,ortholog_one2one,ENSG00000154721,JAM2,ortholog_one2one,ENSMUSG00000053062,Jam2,ortholog_one2one
ENSVKKG00000010507,ENSVKKG00000010507,,ENSCPBG00000001015,RAVER2,ortholog_one2one,ENSCPRG00005011054,RAVER2,ortholog_one2one,ENSGALG00000033759,RAVER2,ortholog_one2one,ENSG00000162437,RAVER2,ortholog_one2one,ENSMUSG00000035275,Raver2,ortholog_one2one
ENSVKKG00000010508,ENSVKKG00000010508,JAK1,ENSCPBG00000001053,JAK1,ortholog_one2one,ENSCPRG00005011063,JAK1,ortholog_one2one,ENSGALG00000011031,JAK1,ortholog_one2one,ENSG00000162434,JAK1,ortholog_one2one,ENSMUSG00000028530,Jak1,ortholog_one2one
ENSVKKG00000010512,ENSVKKG00000010512,,ENSCPBG00000004778,TIFA,ortholog_one2one,ENSCPRG00005005271,TIFA,ortholog_one2one,ENSGALG00000012076,TIFA,ortholog_one2one,ENSG00000145365,TIFA,ortholog_one2one,ENSMUSG00000046688,Tifa,ortholog_one2one
ENSVKKG00000010513,ENSVKKG00000010513,,ENSCPBG00000004794,ALPK1,ortholog_one2many,ENSCPRG00005005236,ALPK1,ortholog_one2many,ENSGALG00000012074,ALPK1,ortholog_one2many,ENSG00000073331,ALPK1,ortholog_one2many,ENSMUSG00000028028,Alpk1,ortholog_one2many
ENSVKKG00000010515,ENSVKKG00000010515,,ENSCPBG00000004794,ALPK1,ortholog_one2many,ENSCPRG00005005236,ALPK1,ortholog_one2many,ENSGALG00000012074,ALPK1,ortholog_one2many,ENSG00000073331,ALPK1,ortholog_one2many,ENSMUSG00000028028,Alpk1,ortholog_one2many
ENSVKKG00000010517,ENSVKKG00000010517,,ENSCPBG00000004842,,ortholog_one2one,ENSCPRG00005005192,,ortholog_one2one,"{'ENSGALG00000012068', 'ENSGALG00000050394'}",,ortholog_one2many,,,,ENSMUSG00000051278,Zgrf1,ortholog_one2one
ENSVKKG00000010520,ENSVKKG00000010520,LARP7,ENSCPBG00000004919,LARP7,ortholog_one2one,ENSCPRG00005005168,LARP7,ortholog_one2one,ENSGALG00000012048,LARP7,ortholog_one2one,ENSG00000174720,LARP7,ortholog_one2one,"{'ENSMUSG00000027968', 'ENSMUSG00000066107'}","{'Gm12666', 'Larp7'}",ortholog_one2many
ENSVKKG00000010524,ENSVKKG00000010524,,ENSCPBG00000011125,TRPM1,ortholog_one2many,,,,ENSGALG00000003849,TRPM1,ortholog_one2many,ENSG00000134160,TRPM1,ortholog_one2many,ENSMUSG00000030523,Trpm1,ortholog_one2many
ENSVKKG00000010526,ENSVKKG00000010526,KLF13,ENSCPBG00000017133,KLF13,ortholog_one2one,,,,ENSGALG00000026590,KLF13,ortholog_one2one,ENSG00000169926,KLF13,ortholog_one2one,ENSMUSG00000052040,Klf13,ortholog_one2one
ENSVKKG00000010527,ENSVKKG00000010527,OTUD7A,ENSCPBG00000017134,OTUD7A,ortholog_one2one,,,,ENSGALG00000003802,OTUD7A,ortholog_one2one,ENSG00000169918,OTUD7A,ortholog_one2one,ENSMUSG00000033510,Otud7a,ortholog_one2one
ENSVKKG00000010538,ENSVKKG00000010538,ICE2,ENSCPBG00000017146,ICE2,ortholog_one2one,,,,ENSGALG00000046000,ICE2,ortholog_one2one,ENSG00000128915,ICE2,ortholog_one2one,ENSMUSG00000032235,Ice2,ortholog_one2one
ENSVKKG00000010541,ENSVKKG00000010541,RORA,ENSCPBG00000017149,RORA,ortholog_one2one,,,,ENSGALG00000003759,RORA,ortholog_one2one,ENSG00000069667,RORA,ortholog_one2one,ENSMUSG00000032238,Rora,ortholog_one2one
