Gene stable ID	Gene name
ENSXETG00000023334	slc25a22
ENSXETG00000012651	osgin1
ENSXETG00000032737	ccdc24
ENSXETG00000047641	
ENSXETG00000004612	tollip
ENSXETG00000045371	casp3.2
ENSXETG00000022419	hic2
ENSXETG00000019268	crybg1
ENSXETG00000004548	csdc2
ENSXETG00000014023	aftph
ENSXETG00000044065	
ENSXETG00000024781	atp6v0e1
ENSXETG00000016264	
ENSXETG00000042887	
ENSXETG00000015034	aida
ENSXETG00000004750	rxrg
ENSXETG00000041190	snai3
ENSXETG00000047994	XB6462649 [provisional:ccdc92]
ENSXETG00000040566	
ENSXETG00000045061	
ENSXETG00000003266	vwc2l.2
ENSXETG00000002227	cct4
ENSXETG00000042498	
ENSXETG00000037436	necab2
ENSXETG00000045310	
ENSXETG00000010720	brip1
ENSXETG00000013798	kat14
ENSXETG00000001536	enpp6
ENSXETG00000047298	gatd1
ENSXETG00000017549	gab1
ENSXETG00000042905	
ENSXETG00000002869	tsnare1l
ENSXETG00000042364	
ENSXETG00000017825	ddx1
ENSXETG00000003265	b4galt2
ENSXETG00000009104	mcm7
ENSXETG00000036779	
ENSXETG00000011251	rnf166
ENSXETG00000038298	
ENSXETG00000043453	
ENSXETG00000001455	cand2
ENSXETG00000016266	trim69.1
ENSXETG00000045571	irf2
ENSXETG00000012726	jakmip2
ENSXETG00000042755	
ENSXETG00000005091	lrp4
ENSXETG00000037031	sox4
ENSXETG00000048920	ahctf1
ENSXETG00000022733	rhoq
ENSXETG00000032218	garre1
ENSXETG00000034576	
ENSXETG00000017515	usp38
ENSXETG00000037567	rnpepl1
ENSXETG00000048300	
ENSXETG00000011252	ctu2
ENSXETG00000045685	znf665l
ENSXETG00000030976	usp6nl
ENSXETG00000041832	
ENSXETG00000045315	
ENSXETG00000012808	pcdh20
ENSXETG00000041521	
ENSXETG00000003260	atp6v0b
ENSXETG00000043624	
ENSXETG00000001201	allc
ENSXETG00000043939	
ENSXETG00000023087	miox
ENSXETG00000046846	
ENSXETG00000048811	
ENSXETG00000026025	desi1
ENSXETG00000044938	
ENSXETG00000023327	syvn1
ENSXETG00000045708	
ENSXETG00000022581	
ENSXETG00000036875	
ENSXETG00000038317	
ENSXETG00000039036	
ENSXETG00000044050	
ENSXETG00000004076	nr1d1
ENSXETG00000013794	dzank1
ENSXETG00000001533	stox2
ENSXETG00000014297	capn10
ENSXETG00000024782	rpl26
ENSXETG00000048137	
ENSXETG00000023089	lmf2
ENSXETG00000045277	
ENSXETG00000045544	
ENSXETG00000004614	brsk2
ENSXETG00000039543	HS6ST3
ENSXETG00000035400	pmm2
ENSXETG00000034667	
ENSXETG00000026168	pigf
ENSXETG00000036134	
ENSXETG00000042544	
ENSXETG00000004213	dhx30
ENSXETG00000045242	znf250
ENSXETG00000014527	creld2
ENSXETG00000048662	
ENSXETG00000017156	stac3
ENSXETG00000026362	XB5902317 [provisional:ces1c]
ENSXETG00000048751	
ENSXETG00000047554	sys1
ENSXETG00000015044	il1rap
ENSXETG00000024516	fyttd1
ENSXETG00000042836	
ENSXETG00000049004	
ENSXETG00000034232	fam234b
ENSXETG00000033731	prpf39.2
ENSXETG00000041040	
ENSXETG00000025545	alg12
ENSXETG00000002233	fam161a
ENSXETG00000044083	
ENSXETG00000013111	herpud2
ENSXETG00000049479	
ENSXETG00000024898	polr3f
ENSXETG00000037850	znf852
ENSXETG00000012718	dpysl3
ENSXETG00000048835	
ENSXETG00000009101	cops6
ENSXETG00000019069	trappc11
ENSXETG00000033444	dennd2b
ENSXETG00000021709	mbtps1
ENSXETG00000041690	
ENSXETG00000047805	igsf3
ENSXETG00000011253	piezo1
ENSXETG00000031584	mrpl49
ENSXETG00000022737	cript
ENSXETG00000047041	
ENSXETG00000029980	f8a1
ENSXETG00000044735	
ENSXETG00000035851	
ENSXETG00000047305	
ENSXETG00000014526	zbed4
ENSXETG00000048014	
ENSXETG00000021313	inpp4b
ENSXETG00000045814	cldn23
ENSXETG00000015998	lgals1.2
ENSXETG00000023616	bpgm
ENSXETG00000026219	fau
ENSXETG00000049292	
ENSXETG00000042117	
ENSXETG00000040444	mia3
ENSXETG00000025808	lgalsl
ENSXETG00000013891	kcnj13
ENSXETG00000023090	ncaph2
ENSXETG00000014298	lrch3
ENSXETG00000039142	
ENSXETG00000003458	bdh1a
ENSXETG00000047346	
ENSXETG00000022741	
ENSXETG00000014529	pim3
ENSXETG00000026926	XB5848842 [provisional]
ENSXETG00000047385	
ENSXETG00000039573	
ENSXETG00000012715	stk32a
ENSXETG00000032592	setmar
ENSXETG00000045894	
ENSXETG00000048932	
ENSXETG00000024957	mob2.1
ENSXETG00000003457	bdh1b
ENSXETG00000047149	
ENSXETG00000037144	TM4SF19
ENSXETG00000034887	xirp1
ENSXETG00000000728	
ENSXETG00000042742	
ENSXETG00000044962	hoxa13
ENSXETG00000023985	znf644
ENSXETG00000019065	rwdd4
ENSXETG00000041882	
ENSXETG00000033772	ppp1r2
ENSXETG00000039434	
ENSXETG00000037596	
ENSXETG00000042300	
ENSXETG00000043396	
ENSXETG00000005097	arfgap2
ENSXETG00000023613	tnni1.2
ENSXETG00000000736	evx1
ENSXETG00000048968	
ENSXETG00000046618	
ENSXETG00000013110	tbx20
ENSXETG00000040407	ifitm10
ENSXETG00000013781	mertk
ENSXETG00000041600	
ENSXETG00000021992	celf2
ENSXETG00000026622	mbd4
ENSXETG00000040671	tril
ENSXETG00000046444	sia3
ENSXETG00000015037	taf1a
ENSXETG00000026998	foxa2
ENSXETG00000013886	ngef
ENSXETG00000047597	
ENSXETG00000037200	
ENSXETG00000044468	
ENSXETG00000032611	gsg1
ENSXETG00000023319	tm7sf2
ENSXETG00000003259	izumo1r
ENSXETG00000039440	
ENSXETG00000042712	
ENSXETG00000003455	acap2
ENSXETG00000043162	
ENSXETG00000049071	
ENSXETG00000022745	mcfd2
ENSXETG00000046785	
ENSXETG00000021812	pdk3
ENSXETG00000014217	pclo
ENSXETG00000040484	
ENSXETG00000039273	
ENSXETG00000038106	
ENSXETG00000009100	sia1
ENSXETG00000036894	sccpdh.2
ENSXETG00000005149	sumf1
ENSXETG00000049133	
ENSXETG00000000750	hibadh
ENSXETG00000003122	neu4
ENSXETG00000012714	arhgef37
ENSXETG00000013109	yae1
ENSXETG00000046469	
ENSXETG00000011140	rhag
ENSXETG00000047803	
ENSXETG00000041944	
ENSXETG00000015039	HHIPL2
ENSXETG00000042529	
ENSXETG00000018746	epha7
ENSXETG00000043533	
ENSXETG00000015660	gal3st2
ENSXETG00000012997	peli1
ENSXETG00000046961	
ENSXETG00000038906	
ENSXETG00000045202	
ENSXETG00000033800	sac3d1
ENSXETG00000006865	emp1
ENSXETG00000023609	cd9
ENSXETG00000019052	ing2
ENSXETG00000039804	
ENSXETG00000042546	
ENSXETG00000049467	
ENSXETG00000032419	
ENSXETG00000046997	
ENSXETG00000047177	DUSP10
ENSXETG00000030446	tlrs5
ENSXETG00000033942	cnst
ENSXETG00000043729	
ENSXETG00000043509	
ENSXETG00000040384	
ENSXETG00000044309	
ENSXETG00000004376	col8a2
ENSXETG00000030602	grin2b
ENSXETG00000039003	mc2r
ENSXETG00000036278	
ENSXETG00000042891	
ENSXETG00000030781	iqcg
ENSXETG00000043900	
ENSXETG00000044586	
ENSXETG00000047751	
ENSXETG00000048399	
ENSXETG00000019049	cdkn2aip
ENSXETG00000045204	
ENSXETG00000044277	inpp5d
ENSXETG00000045997	
ENSXETG00000030966	sia2
ENSXETG00000002224	xpo1
ENSXETG00000013000	vps54
ENSXETG00000047574	
ENSXETG00000049228	
ENSXETG00000042218	
ENSXETG00000044381	
ENSXETG00000048009	socs5
ENSXETG00000026977	med1l
ENSXETG00000044701	
ENSXETG00000017884	psmd7
ENSXETG00000046497	
ENSXETG00000031133	sema3e
ENSXETG00000049289	
ENSXETG00000042511	
ENSXETG00000043768	
ENSXETG00000027871	rpl35a
ENSXETG00000049202	
ENSXETG00000043935	
ENSXETG00000045297	
ENSXETG00000042680	
ENSXETG00000035346	
ENSXETG00000035728	sst.1
ENSXETG00000034028	
ENSXETG00000043921	
ENSXETG00000039862	
ENSXETG00000035170	
ENSXETG00000036806	prop1
ENSXETG00000044500	
ENSXETG00000008792	
ENSXETG00000043658	
ENSXETG00000049029	
ENSXETG00000043257	
ENSXETG00000013776	tmem87b
ENSXETG00000039732	
ENSXETG00000037336	
ENSXETG00000048876	
ENSXETG00000024956	ctsd
ENSXETG00000046018	
ENSXETG00000033960	c2orf72
ENSXETG00000015912	
ENSXETG00000023299	capn1
ENSXETG00000002733	
ENSXETG00000012711	ppargc1b
ENSXETG00000042449	
ENSXETG00000023591	vwf
ENSXETG00000041831	
ENSXETG00000039679	cracdl
ENSXETG00000048172	
ENSXETG00000047843	
ENSXETG00000003454	xxylt1
ENSXETG00000035368	
ENSXETG00000045320	
ENSXETG00000003254	mast2
ENSXETG00000033558	aqp12a
ENSXETG00000043877	
ENSXETG00000011255	cdt1
ENSXETG00000041599	
ENSXETG00000048293	
ENSXETG00000043320	
ENSXETG00000013007	ugp2
ENSXETG00000022746	ttc7a
ENSXETG00000044248	
ENSXETG00000003838	matr3
ENSXETG00000033343	tfb2m
ENSXETG00000003451	lsg1
ENSXETG00000004693	
ENSXETG00000012709	pde6a
ENSXETG00000043485	
ENSXETG00000015724	tymp
ENSXETG00000048273	
ENSXETG00000049374	
ENSXETG00000039627	
ENSXETG00000013108	rala
ENSXETG00000047911	
ENSXETG00000027084	aprt
ENSXETG00000041277	
ENSXETG00000033231	slc22a20p.1
ENSXETG00000006740	best1
ENSXETG00000017879	wwp2
ENSXETG00000002734	hlx
ENSXETG00000007366	vav1
ENSXETG00000045311	
ENSXETG00000042350	
ENSXETG00000014232	sema3a
ENSXETG00000030725	tmem44
ENSXETG00000049390	slc26a2
ENSXETG00000042412	
ENSXETG00000000752	tax1bp1
ENSXETG00000031411	il15
ENSXETG00000045915	
ENSXETG00000048439	
ENSXETG00000043778	snapc2
ENSXETG00000011808	pak2
ENSXETG00000025753	wwc2
ENSXETG00000045219	
ENSXETG00000039828	cebpd
ENSXETG00000044466	
ENSXETG00000031991	slc26a2.2
ENSXETG00000036736	stpg4
ENSXETG00000046565	
ENSXETG00000011256	galns
ENSXETG00000042100	
ENSXETG00000019263	pdss2
ENSXETG00000044062	ftmt
ENSXETG00000049035	U4
ENSXETG00000046415	
ENSXETG00000015719	odf3
ENSXETG00000047953	
ENSXETG00000001463	ift122
ENSXETG00000023987	slitrk5
ENSXETG00000044709	U4
ENSXETG00000011152	crisp1.7
ENSXETG00000046192	
ENSXETG00000047806	U4
ENSXETG00000013107	cdk13
ENSXETG00000043224	
ENSXETG00000042379	
ENSXETG00000039696	zbtb24
ENSXETG00000044053	XB5917669 [provisional]
ENSXETG00000045419	
ENSXETG00000020359	ptpn23
ENSXETG00000045931	
ENSXETG00000009522	psmd1
ENSXETG00000015714	nme6
ENSXETG00000037288	
ENSXETG00000014970	znf330
ENSXETG00000036721	mark1
ENSXETG00000022057	trpm7
ENSXETG00000003837	pura
ENSXETG00000017874	nob1
ENSXETG00000042380	
ENSXETG00000044545	
ENSXETG00000025365	tnfsf11
ENSXETG00000043945	fbln7
ENSXETG00000045885	
ENSXETG00000015713	calm2
ENSXETG00000047545	
ENSXETG00000042354	
ENSXETG00000049356	
ENSXETG00000006735	incenp
ENSXETG00000027995	cfdp1
ENSXETG00000019042	dctd
ENSXETG00000043943	
ENSXETG00000008496	ano2
ENSXETG00000048803	
ENSXETG00000013016	mdh1
ENSXETG00000041678	
ENSXETG00000010953	gpr180
ENSXETG00000043957	
ENSXETG00000000754	vill
ENSXETG00000015712	rabl2b
ENSXETG00000043060	
ENSXETG00000009120	fam107b
ENSXETG00000044420	
ENSXETG00000017869	nqo1
ENSXETG00000041697	
ENSXETG00000021296	ppil6
ENSXETG00000040375	smyd3
ENSXETG00000040133	rnf150
ENSXETG00000045701	
ENSXETG00000047169	
ENSXETG00000047311	
ENSXETG00000035810	
ENSXETG00000042876	
ENSXETG00000013106	brd9
ENSXETG00000003836	hnrnpab
ENSXETG00000013762	zc3h6
ENSXETG00000043918	
ENSXETG00000042006	
ENSXETG00000047150	
ENSXETG00000049075	csrnp1
ENSXETG00000033466	arsa.2
ENSXETG00000004533	cdc73
ENSXETG00000029651	
ENSXETG00000012041	creb5
ENSXETG00000023289	pola2
ENSXETG00000048905	
ENSXETG00000036865	cd164
ENSXETG00000029860	SNORA29
ENSXETG00000047590	
ENSXETG00000045936	spry2
ENSXETG00000019373	htr4
ENSXETG00000038999	
ENSXETG00000044432	
ENSXETG00000047371	
ENSXETG00000029733	U2
ENSXETG00000027081	trappc2l
ENSXETG00000008495	ntf3
ENSXETG00000004623	syt8
ENSXETG00000039027	mterf1
ENSXETG00000006725	ppp1r32
ENSXETG00000038718	
ENSXETG00000042575	
ENSXETG00000014933	tbc1d9
ENSXETG00000018173	mkln1
ENSXETG00000041371	SNORD82
ENSXETG00000015689	shank3
ENSXETG00000047261	
ENSXETG00000046322	
ENSXETG00000037125	tigd5
ENSXETG00000037005	
ENSXETG00000017861	nfat5
ENSXETG00000046079	
ENSXETG00000047247	sdhaf2
ENSXETG00000004532	b3galt2
ENSXETG00000041412	
ENSXETG00000044139	
ENSXETG00000047115	
ENSXETG00000044694	
ENSXETG00000004697	gtf3c6
ENSXETG00000042278	XB5836481 [provisional:trim7]
ENSXETG00000047962	
ENSXETG00000039390	
ENSXETG00000011258	pabpn1l
ENSXETG00000046906	
ENSXETG00000048515	
ENSXETG00000002218	usp34
ENSXETG00000042315	
ENSXETG00000038023	
ENSXETG00000045099	
ENSXETG00000041572	
ENSXETG00000006715	cpsf7
ENSXETG00000043308	
ENSXETG00000013105	trip13
ENSXETG00000040175	
ENSXETG00000014927	ucp1
ENSXETG00000046279	hnrnpa0
ENSXETG00000004621	tnni2
ENSXETG00000008493	kcna5
ENSXETG00000039459	
ENSXETG00000036883	ttc21a
ENSXETG00000044974	
ENSXETG00000009523	htr2b
ENSXETG00000041726	
ENSXETG00000023288	cdc42ep2
ENSXETG00000046534	
ENSXETG00000036592	
ENSXETG00000019371	fbxo38
ENSXETG00000000594	foxc1
ENSXETG00000048960	kcna1
ENSXETG00000004534	glrx2
ENSXETG00000042918	SNORA73
ENSXETG00000042058	
ENSXETG00000017858	cyb5b
ENSXETG00000040300	
ENSXETG00000012046	cpvl
ENSXETG00000039777	SNORA73
ENSXETG00000044904	ASCL3
ENSXETG00000045049	
ENSXETG00000048099	
ENSXETG00000046008	
ENSXETG00000041157	
ENSXETG00000014925	elmod2
ENSXETG00000034853	SNORA73
ENSXETG00000035112	podxl
ENSXETG00000015685	mapk8ip2
ENSXETG00000036085	
ENSXETG00000025023	lrrc30
ENSXETG00000047829	
ENSXETG00000041734	SNORA73
ENSXETG00000013020	wdpcp
ENSXETG00000043781	TMEM9B
ENSXETG00000035320	
ENSXETG00000043994	SNORA73
ENSXETG00000042161	
ENSXETG00000047823	
ENSXETG00000002728	rab3gap2
ENSXETG00000043421	
ENSXETG00000043861	
ENSXETG00000044672	SNORA73
ENSXETG00000011148	crispl
ENSXETG00000004698	hsdl1
ENSXETG00000046924	
ENSXETG00000006349	onecut1
ENSXETG00000011259	cbfa2t3
ENSXETG00000017458	
ENSXETG00000008484	ndufa9
ENSXETG00000043183	
ENSXETG00000035812	SNORA73
ENSXETG00000048539	
ENSXETG00000049119	
ENSXETG00000044197	
ENSXETG00000047902	NRIP3
ENSXETG00000013872	atg16l1
ENSXETG00000003831	clk1
ENSXETG00000029839	
ENSXETG00000032637	eps8l2
ENSXETG00000020354	scap
ENSXETG00000022614	epcam
ENSXETG00000004535	ivns1abp
ENSXETG00000014016	lsp1
ENSXETG00000049263	
ENSXETG00000029735	
ENSXETG00000039911	
ENSXETG00000041681	
ENSXETG00000035125	XB5892783 [provisional:trpm7]
ENSXETG00000040190	cav2
ENSXETG00000029886	
ENSXETG00000049066	tmem158
ENSXETG00000040953	
ENSXETG00000038247	
ENSXETG00000013760	ttl
ENSXETG00000047039	5S_rRNA
ENSXETG00000046231	
ENSXETG00000030096	ccr3
ENSXETG00000042573	
ENSXETG00000004245	gorasp1
ENSXETG00000048235	ifitm5
ENSXETG00000045120	5S_rRNA
ENSXETG00000046503	
ENSXETG00000044168	5S_rRNA
ENSXETG00000046050	
ENSXETG00000023861	macir
ENSXETG00000043338	5S_rRNA
ENSXETG00000045798	
ENSXETG00000045637	
ENSXETG00000009521	armc9
ENSXETG00000031486	
ENSXETG00000031132	chkb
ENSXETG00000004699	bcar1
ENSXETG00000011572	cav1
ENSXETG00000012047	chn2
ENSXETG00000045349	
ENSXETG00000044726	5S_rRNA
ENSXETG00000042080	
ENSXETG00000006711	ifitm3
ENSXETG00000042008	5S_rRNA
ENSXETG00000044853	
ENSXETG00000016117	usp8
ENSXETG00000042719	
ENSXETG00000044337	5S_rRNA
ENSXETG00000003829	adamts2
ENSXETG00000004536	
ENSXETG00000024902	nanp
ENSXETG00000035782	armt1
ENSXETG00000037772	
ENSXETG00000045279	5S_rRNA
ENSXETG00000048310	
ENSXETG00000042409	
ENSXETG00000010986	crisp2-like
ENSXETG00000037745	tmem170a
ENSXETG00000043630	5S_rRNA
ENSXETG00000045561	triobp
ENSXETG00000045355	
ENSXETG00000013099	lztfl1
ENSXETG00000011261	acsf3
ENSXETG00000041582	5S_rRNA
ENSXETG00000010811	rpl29
ENSXETG00000044375	
ENSXETG00000021752	met
ENSXETG00000033517	deaf1
ENSXETG00000038815	
ENSXETG00000048826	5S_rRNA
ENSXETG00000042809	
ENSXETG00000043916	5S_rRNA
ENSXETG00000046795	
ENSXETG00000027525	sirt6
ENSXETG00000047542	hsd11b2
ENSXETG00000012051	wipf3
ENSXETG00000044780	cnr1
ENSXETG00000042551	5S_rRNA
ENSXETG00000026520	rmnd1
ENSXETG00000013936	elp6
ENSXETG00000045838	
ENSXETG00000015426	cpt1b
ENSXETG00000038547	
ENSXETG00000043041	5S_rRNA
ENSXETG00000032133	nrros
ENSXETG00000047868	
ENSXETG00000036662	
ENSXETG00000044753	5S_rRNA
ENSXETG00000043035	
ENSXETG00000016852	hes1
ENSXETG00000023862	ppip5k2
ENSXETG00000047208	prr15
ENSXETG00000047537	5S_rRNA
ENSXETG00000043354	
ENSXETG00000026662	rgs18
ENSXETG00000044589	
ENSXETG00000024952	tnnt3
ENSXETG00000032660	sh3bp1
ENSXETG00000049095	5S_rRNA
ENSXETG00000034769	
ENSXETG00000046855	abhd2
ENSXETG00000047996	
ENSXETG00000040149	fbxo45
ENSXETG00000030477	ifitm1
ENSXETG00000044271	5S_rRNA
ENSXETG00000013076	ouro2
ENSXETG00000045357	
ENSXETG00000011269	cdh15
ENSXETG00000048549	5S_rRNA
ENSXETG00000022615	msh2
ENSXETG00000039765	mafa
ENSXETG00000044049	bcas2
ENSXETG00000044199	5S_rRNA
ENSXETG00000016116	gabpb1
ENSXETG00000033383	reg4
ENSXETG00000035276	tmem80
ENSXETG00000021289	cep57l1
ENSXETG00000043852	5S_rRNA
ENSXETG00000012260	tiparp
ENSXETG00000004424	scube2
ENSXETG00000048716	
ENSXETG00000012057	scrn1
ENSXETG00000000593	pcolce2
ENSXETG00000047191	5S_rRNA
ENSXETG00000015984	nol12
ENSXETG00000043357	
ENSXETG00000003447	atp13a3
ENSXETG00000035089	rgs21
ENSXETG00000013069	erp44
ENSXETG00000048979	5S_rRNA
ENSXETG00000033573	reg1b
ENSXETG00000008481	galnt10
ENSXETG00000046137	
ENSXETG00000036115	
ENSXETG00000033380	cyp2e1
ENSXETG00000037635	wdr53
ENSXETG00000046278	5S_rRNA
ENSXETG00000040849	
ENSXETG00000020351	ndufb10
ENSXETG00000036892	drd4
ENSXETG00000048514	5S_rRNA
ENSXETG00000022624	kcnk12
ENSXETG00000005674	rgs1
ENSXETG00000011196	tmem59l
ENSXETG00000047693	
ENSXETG00000046755	5S_rRNA
ENSXETG00000011276	slc22a31
ENSXETG00000027723	ssr3
ENSXETG00000015412	hcls1
ENSXETG00000049237	5S_rRNA
ENSXETG00000008998	fkbp14
ENSXETG00000048040	
ENSXETG00000003446	GP5
ENSXETG00000043707	
ENSXETG00000021760	capza2
ENSXETG00000046648	5S_rRNA
ENSXETG00000036070	rgs13
ENSXETG00000015986	adap1l
ENSXETG00000037905	b3gnt7
ENSXETG00000046963	paqr9
ENSXETG00000041541	
ENSXETG00000019831	hdc
ENSXETG00000042821	5S_rRNA
ENSXETG00000024016	nr4a3
ENSXETG00000046806	5S_rRNA
ENSXETG00000043099	
ENSXETG00000045549	
ENSXETG00000049417	5S_rRNA
ENSXETG00000004247	wdr48
ENSXETG00000005675	rgs2
ENSXETG00000013749	polr1b
ENSXETG00000022137	
ENSXETG00000021286	sesn1
ENSXETG00000006623	lrrc15
ENSXETG00000048915	
ENSXETG00000048732	5S_rRNA
ENSXETG00000015995	lgals1.1
ENSXETG00000011813	
ENSXETG00000034608	sap30l
ENSXETG00000002726	iars2
ENSXETG00000046548	5S_rRNA
ENSXETG00000046964	
ENSXETG00000008997	plekha8
ENSXETG00000022635	msh6
ENSXETG00000016000	lgals1.4
ENSXETG00000044318	5S_rRNA
ENSXETG00000030284	cpn2.2
ENSXETG00000039120	
ENSXETG00000003828	gfpt2
ENSXETG00000042898	5S_rRNA
ENSXETG00000031472	tenm3
ENSXETG00000008479	hand1
ENSXETG00000017223	naaa
ENSXETG00000016111	slc27a2
ENSXETG00000046738	
ENSXETG00000040222	
ENSXETG00000011277	ankrd11
ENSXETG00000044142	
ENSXETG00000042198	5S_rRNA
ENSXETG00000033148	cdhr5
ENSXETG00000047577	5S_rRNA
ENSXETG00000042142	
ENSXETG00000031781	limd1
ENSXETG00000003508	KCNF1
ENSXETG00000042939	5S_rRNA
ENSXETG00000033340	golgb1
ENSXETG00000045718	
ENSXETG00000042453	5S_rRNA
ENSXETG00000016005	gga1
ENSXETG00000043740	
ENSXETG00000016109	gatm
ENSXETG00000047974	5S_rRNA
ENSXETG00000006707	b4galnt4
ENSXETG00000023863	pam
ENSXETG00000012263	kcnab1
ENSXETG00000017224	ro60
ENSXETG00000022133	u2surp
ENSXETG00000039468	pgat
ENSXETG00000042628	5S_rRNA
ENSXETG00000049063	
ENSXETG00000039472	cspg5
ENSXETG00000015072	
ENSXETG00000040794	
ENSXETG00000009517	ncl
ENSXETG00000008413	larp1
ENSXETG00000044742	5S_rRNA
ENSXETG00000038983	
ENSXETG00000045736	
ENSXETG00000042253	5S_rRNA
ENSXETG00000023781	c2orf50
ENSXETG00000049118	5S_rRNA
ENSXETG00000048401	
ENSXETG00000008992	colq
ENSXETG00000011972	alg2
ENSXETG00000048230	5S_rRNA
ENSXETG00000029997	hrh2
ENSXETG00000033929	XB5954440 [provisional:mfsd8]
ENSXETG00000046180	h3c14
ENSXETG00000023255	zfp36l2.1
ENSXETG00000015376	guca1al
ENSXETG00000043814	5S_rRNA
ENSXETG00000020306	sgce
ENSXETG00000045612	
ENSXETG00000048563	
ENSXETG00000021764	st7
ENSXETG00000046291	5S_rRNA
ENSXETG00000045149	5S_rRNA
ENSXETG00000041419	h3c14
ENSXETG00000011104	cyp2a13l
ENSXETG00000047327	5S_rRNA
ENSXETG00000048738	
ENSXETG00000041056	
ENSXETG00000022315	cplx2
ENSXETG00000045128	dctn3
ENSXETG00000016012	lgals2
ENSXETG00000042415	5S_rRNA
ENSXETG00000024438	slc66a3
ENSXETG00000016104	pde8a
ENSXETG00000008410	faxdc2
ENSXETG00000022131	chst2
ENSXETG00000035895	slc6a20
ENSXETG00000047361	5S_rRNA
ENSXETG00000022644	fbxo11
ENSXETG00000041172	
ENSXETG00000047431	
ENSXETG00000045021	5S_rRNA
ENSXETG00000002725	bpnt1
ENSXETG00000043878	5S_rRNA
ENSXETG00000013737	atl2
ENSXETG00000035092	cdc42ep1
ENSXETG00000021284	armc2
ENSXETG00000044203	
ENSXETG00000042118	
ENSXETG00000047585	5S_rRNA
ENSXETG00000032509	nmur1
ENSXETG00000046797	
ENSXETG00000001625	slc9a9
ENSXETG00000048111	5S_rRNA
ENSXETG00000008409	cnot8
ENSXETG00000045033	5S_rRNA
ENSXETG00000042534	
ENSXETG00000047575	5S_rRNA
ENSXETG00000016016	elfn2
ENSXETG00000022316	thoc3
ENSXETG00000048785	5S_rRNA
ENSXETG00000025853	cox7a2
ENSXETG00000046054	
ENSXETG00000006706	pkp3
ENSXETG00000029983	tcaf1
ENSXETG00000039320	qrich1l2
ENSXETG00000039026	
ENSXETG00000045781	
ENSXETG00000001628	plod2
ENSXETG00000008408	canx
ENSXETG00000035930	btd
ENSXETG00000016103	fsd2
ENSXETG00000001994	ano1
ENSXETG00000019215	hpgds
ENSXETG00000027354	snrpd1
ENSXETG00000016025	cyth4
ENSXETG00000043253	
ENSXETG00000033852	SIMC1
ENSXETG00000004251	scn5a
ENSXETG00000000796	mms22l
ENSXETG00000014492	smarcc1
ENSXETG00000036602	
ENSXETG00000019214	smarcad1
ENSXETG00000007885	cdc5l
ENSXETG00000016099	whamm
ENSXETG00000039330	znf71
ENSXETG00000008407	ltc4s.2
ENSXETG00000022052	sppl2a
ENSXETG00000023782	rock2
ENSXETG00000004425	dennd5a
ENSXETG00000004539	trmt1l
ENSXETG00000040596	
ENSXETG00000031523	opn8
ENSXETG00000006704	sigirr
ENSXETG00000033805	cfap43
ENSXETG00000039484	
ENSXETG00000036803	dele1
ENSXETG00000003827	fam13b
ENSXETG00000026022	rnf2
ENSXETG00000023280	grid2
ENSXETG00000015336	hmgcl
ENSXETG00000008989	ankrd28
ENSXETG00000016094	homer2
ENSXETG00000047312	exog
ENSXETG00000035452	
ENSXETG00000045985	foxn2
ENSXETG00000014393	stag1
ENSXETG00000047009	znf84-like
ENSXETG00000031217	wnt2
ENSXETG00000002724	eprs1
ENSXETG00000030967	
ENSXETG00000006703	fen1
ENSXETG00000029939	mmut
ENSXETG00000022337	arl10
ENSXETG00000004629	rac2
ENSXETG00000031723	
ENSXETG00000003826	wnt8a
ENSXETG00000011814	tf
ENSXETG00000021791	asz1
ENSXETG00000034208	
ENSXETG00000000110	eya4
ENSXETG00000027540	tmem258
ENSXETG00000022342	nop16
ENSXETG00000000794	klhl32
ENSXETG00000033968	chrnb4
ENSXETG00000025132	tm6sf1
ENSXETG00000002217	sanbr
ENSXETG00000008405	ctnna1
ENSXETG00000003825	nme5
ENSXETG00000048288	
ENSXETG00000038781	ccser1
ENSXETG00000042338	
ENSXETG00000004541	edem3
ENSXETG00000032075	
ENSXETG00000047903	
ENSXETG00000008988	galnt15
ENSXETG00000018341	myot
ENSXETG00000046477	
ENSXETG00000022343	arl3l2
ENSXETG00000002212	pex13
ENSXETG00000047840	
ENSXETG00000032104	
ENSXETG00000021796	cftr
ENSXETG00000006028	c15orf40
ENSXETG00000015330	ube2q2
ENSXETG00000043149	
ENSXETG00000049098	sstr3
ENSXETG00000048507	
ENSXETG00000043770	
ENSXETG00000040751	e2f6
ENSXETG00000041032	
ENSXETG00000043300	
ENSXETG00000036624	sacm1l
ENSXETG00000025397	cystm1
ENSXETG00000046798	
ENSXETG00000008404	hspa9
ENSXETG00000006702	myrf
ENSXETG00000049307	
ENSXETG00000000114	tcf21
ENSXETG00000025778	oxnad1
ENSXETG00000020305	ppp1r9a
ENSXETG00000022652	ppp1r21
ENSXETG00000039889	
ENSXETG00000011117	cyp2b6
ENSXETG00000043036	
ENSXETG00000014497	slc22a13
ENSXETG00000013720	eif4a3.1
ENSXETG00000049349	
ENSXETG00000030542	fbxo22
ENSXETG00000018918	pccb
ENSXETG00000002210	pus10
ENSXETG00000022281	pcdh7
ENSXETG00000040272	
ENSXETG00000000116	tbpl1
ENSXETG00000045135	
ENSXETG00000035674	mei1
