eggnog_name,gene_id
MTCO2P18,ENSG00000234480
MED11,ENSG00000161920
MTCO1P18,ENSG00000237910
TUBAP9,ENSG00000225154
MTND2P18,ENSG00000234939
CYP4A22-AS1,ENSG00000225506
MTND1P34,ENSG00000225514
MTND1P26,ENSG00000234576
LINC00853,ENSG00000224805
,ENSG00000276097
PDZK1IP1,ENSG00000162366
DIRAS1,ENSG00000176490
MED15P3,ENSG00000226831
,ENSG00000261898
,ENSG00000276460
LINC01120,ENSG00000223631
ZMYND15,ENSG00000141497
,ENSG00000267001
,ENSG00000286460
,ENSG00000226252
,ENSG00000261342
LINC01389,ENSG00000225762
RNU6-1247P,ENSG00000252431
RNY4P20,ENSG00000252487
SLC39A3,ENSG00000141873
RN7SKP268,ENSG00000223039
FOXE3,ENSG00000186790
ZBTB2,ENSG00000181472
FOXD2-AS1,ENSG00000237424
Y_RNA,ENSG00000252615
VHLL,ENSG00000189030
LRRC52,ENSG00000162763
,ENSG00000284659
RMND1,ENSG00000155906
GNAQP1,ENSG00000214077
NOC2LP2,ENSG00000217950
CPA5,ENSG00000158525
IGSF3,ENSG00000143061
RHOQP2,ENSG00000232742
,ENSG00000273073
MBNL3,ENSG00000076770
MZT2A,ENSG00000173272
SGTA,ENSG00000104969
RNA5SP181,ENSG00000222178
,ENSG00000242292
,ENSG00000274441
,ENSG00000272103
NIPBL-DT,ENSG00000285967
TUBA3D,ENSG00000075886
RNU6-6P,ENSG00000272055
UCMA,ENSG00000165623
KRT18P31,ENSG00000249850
NENFP3,ENSG00000248462
TM4SF5,ENSG00000142484
RPL29P13,ENSG00000243744
,ENSG00000251423
ARSI,ENSG00000183876
PHYH,ENSG00000107537
HSPA8P15,ENSG00000219395
ARMT1,ENSG00000146476
VMO1,ENSG00000182853
TCOF1,ENSG00000070814
CCDC170,ENSG00000120262
GLUL,ENSG00000135821
GLTPD2,ENSG00000182327
MIR4784,ENSG00000284149
DAPL1,ENSG00000163331
,ENSG00000280254
PSMB6,ENSG00000142507
ARHGEF3,ENSG00000163947
RNU6-813P,ENSG00000207422
H4C3,ENSG00000197061
,ENSG00000216813
FAM162B,ENSG00000183807
GPRC6A,ENSG00000173612
PLD2,ENSG00000129219
RGPD3,ENSG00000153165
,ENSG00000286688
ZDHHC24,ENSG00000174165
ACTN3,ENSG00000248746
RBISP1,ENSG00000226209
,ENSG00000289266
ZNF438,ENSG00000183621
RPS29P13,ENSG00000217089
RNA5SP214,ENSG00000200248
RFX6,ENSG00000185002
KCTD7,ENSG00000243335
RNA5SP220,ENSG00000252107
MIR3668,ENSG00000263514
MIR4465,ENSG00000264390
RPS3AP24,ENSG00000217684
,ENSG00000273973
,ENSG00000258554
,ENSG00000216548
LPAR5,ENSG00000184574
,ENSG00000275138
,ENSG00000288714
LINC02538,ENSG00000272549
LINC02487,ENSG00000203688
,ENSG00000213065
,ENSG00000269155
PREPL,ENSG00000138078
,ENSG00000235994
ACRBP,ENSG00000111644
,ENSG00000236495
KIF25-AS1,ENSG00000229921
RNA5SP302,ENSG00000201766
SUV39H2,ENSG00000152455
OR2A4,ENSG00000180658
BHLHA15,ENSG00000180535
CTAGE9,ENSG00000236761
RPL15P9,ENSG00000216917
SMURF1,ENSG00000198742
MIR548H5,ENSG00000266807
SELENOKP2,ENSG00000219532
RN7SKP245,ENSG00000200895
,ENSG00000237115
CCN2,ENSG00000118523
NTMT2,ENSG00000203740
,ENSG00000218857
THOP1,ENSG00000172009
,ENSG00000286242
RNF146,ENSG00000118518
RNU7-151P,ENSG00000252739
,ENSG00000251300
WAS,ENSG00000015285
USP38,ENSG00000170185
ELAVL4,ENSG00000162374
MEIG1,ENSG00000197889
OR7E110P,ENSG00000235623
OR7E26P,ENSG00000228547
OR7E115P,ENSG00000182531
DCLRE1CP1,ENSG00000237470
RNA5SP217,ENSG00000251768
,ENSG00000250105
YWHAZP4,ENSG00000213131
,ENSG00000283338
FAS,ENSG00000026103
MIR4487,ENSG00000264583
RPL5P18,ENSG00000220744
SLC39A13,ENSG00000165915
,ENSG00000220522
,ENSG00000226707
CRISP1,ENSG00000124812
CTXN2-AS1,ENSG00000259235
,ENSG00000259385
UBAP1L,ENSG00000246922
ING4,ENSG00000111653
,ENSG00000279587
Y_RNA,ENSG00000200291
TUBB4BP3,ENSG00000237458
RPL12P43,ENSG00000234524
SAGE4P,ENSG00000224539
,ENSG00000259993
SAGE3P,ENSG00000277486
CCZ1B,ENSG00000146574
,ENSG00000270955
SAGE2P,ENSG00000198022
MINK1,ENSG00000141503
,ENSG00000279417
,ENSG00000274601
,ENSG00000263070
CT45A1,ENSG00000268940
,ENSG00000274966
,ENSG00000270055
MPHOSPH10P3,ENSG00000283345
,ENSG00000250969
Y_RNA,ENSG00000200049
MIR3139,ENSG00000265623
,ENSG00000228981
CHRFAM7A,ENSG00000166664
,ENSG00000286771
,ENSG00000287786
,ENSG00000251408
,ENSG00000288588
,ENSG00000286176
SETD7,ENSG00000145391
DEFB114,ENSG00000177684
DEFB113,ENSG00000214642
DEFB110,ENSG00000203970
MGAT2P1,ENSG00000233861
CT45A5,ENSG00000228836
DEFB112,ENSG00000180872
PBOV1,ENSG00000254440
PTCHD4,ENSG00000244694
,ENSG00000261839
ZKSCAN8,ENSG00000198315
ACE2,ENSG00000130234
RAPSN,ENSG00000165917
ZNF554,ENSG00000172006
,ENSG00000289455
RPL41P2,ENSG00000256338
HERC2P1,ENSG00000261401
FTH1P24,ENSG00000249302
,ENSG00000272717
,ENSG00000261561
MGST2,ENSG00000085871
MPHOSPH10P7,ENSG00000261497
GOLGA8F,ENSG00000153684
ZNF555,ENSG00000186300
TBC1D25,ENSG00000068354
CISH,ENSG00000114737
MMD2,ENSG00000136297
ABCB10P3,ENSG00000261524
,ENSG00000276928
,ENSG00000274532
,ENSG00000284628
COA6,ENSG00000168275
,ENSG00000260159
,ENSG00000270072
RN7SL652P,ENSG00000265559
,ENSG00000261365
NDUFS3,ENSG00000213619
RNF13,ENSG00000082996
,ENSG00000274814
ABCB10P4,ENSG00000260053
,ENSG00000218834
,ENSG00000267063
,ENSG00000261041
,ENSG00000287766
ADGRB3,ENSG00000135298
ZNF556,ENSG00000172000
,ENSG00000260444
RN7SKP237,ENSG00000201533
H3P16,ENSG00000178458
HERC2P11,ENSG00000261581
CORT,ENSG00000241563
AIMP1,ENSG00000164022
HERC2,ENSG00000128731
,ENSG00000288908
,ENSG00000267398
TFE3,ENSG00000068323
AHCTF1,ENSG00000153207
KEAP1,ENSG00000079999
,ENSG00000289837
MHENCR,ENSG00000232442
RTEL1,ENSG00000258366
,ENSG00000287914
,ENSG00000284615
SYNE1-AS1,ENSG00000234577
,ENSG00000226193
RNA5SP223,ENSG00000202044
RNA5SP227,ENSG00000251993
NANOGP11,ENSG00000233464
EEF1A1P6,ENSG00000233476
HSPD1P16,ENSG00000218792
OR12D2,ENSG00000280236
,ENSG00000277881
UBDP1,ENSG00000225797
MAS1LP1,ENSG00000230164
STEAP1B-AS1,ENSG00000232759
MAS1L,ENSG00000204687
,ENSG00000232949
RPS17P1,ENSG00000213900
DDX6P1,ENSG00000230056
OR5V1,ENSG00000243729
IL6-AS1,ENSG00000179428
OR12D3,ENSG00000112462
MTCYBP42,ENSG00000228803
FAHD2B,ENSG00000144199
,ENSG00000234513
,ENSG00000286703
CNR1,ENSG00000118432
,ENSG00000226329
HLA-DOA,ENSG00000204252
HDAC6,ENSG00000094631
SNORD93,ENSG00000221740
RPL12P10,ENSG00000226279
PTPMT1,ENSG00000110536
ACHE,ENSG00000087085
,ENSG00000267197
ATG4D,ENSG00000130734
HLA-DPB1,ENSG00000223865
KBTBD4,ENSG00000123444
PDK1,ENSG00000152256
,ENSG00000273536
,ENSG00000258816
,ENSG00000212383
SDR9C7,ENSG00000170426
,ENSG00000278400
,ENSG00000278399
RNU5E-10P,ENSG00000200376
,ENSG00000287715
,ENSG00000231880
GPR182,ENSG00000166856
FAM180B,ENSG00000196666
C1QTNF4,ENSG00000172247
ZBTB39,ENSG00000166860
TAC3,ENSG00000166863
FNBP4,ENSG00000109920
CUX1,ENSG00000257923
RN7SKP153,ENSG00000201896
,ENSG00000279347
TAF2,ENSG00000064313
RNU7-140P,ENSG00000238364
MIR1238,ENSG00000221410
KRI1,ENSG00000129347
,ENSG00000286331
RPS14,ENSG00000164587
NUPR1,ENSG00000176046
RPL32P1,ENSG00000224796
HLA-DPA2,ENSG00000231461
COL11A2P1,ENSG00000228688
HLA-DPA3,ENSG00000237398
HCG24,ENSG00000230313
RNA5SP161,ENSG00000200741
RXRB,ENSG00000204231
RNU6-197P,ENSG00000252489
,ENSG00000286093
HEMK1,ENSG00000114735
MRPL22P1,ENSG00000250324
AASDH,ENSG00000157426
Y_RNA,ENSG00000200090
SULT1A2,ENSG00000197165
,ENSG00000271543
RNA5SP340,ENSG00000252941
Y_RNA,ENSG00000252874
YPEL5P2,ENSG00000271557
P4HA3-AS1,ENSG00000246211
,ENSG00000254398
PGM2L1,ENSG00000165434
RN7SL719P,ENSG00000274632
GOLGA8M,ENSG00000261480
,ENSG00000260844
,ENSG00000256951
,ENSG00000271616
STPG3,ENSG00000197768
MPHOSPH10P6,ENSG00000260399
,ENSG00000286598
HERC2P6,ENSG00000261418
FRRS1,ENSG00000156869
TLNRD1,ENSG00000140406
SLC1A3,ENSG00000079215
MEGF11,ENSG00000157890
HNRNPA1P40,ENSG00000212961
,ENSG00000254631
,ENSG00000255440
MIR548AL,ENSG00000264402
,ENSG00000254928
CYCSP27,ENSG00000255444
,ENSG00000254974
LIPT2,ENSG00000175536
LIPT2-AS1,ENSG00000254837
SCTR,ENSG00000080293
KCNE3,ENSG00000175538
SIDT1,ENSG00000072858
BEAN1-AS1,ENSG00000261656
LRRC7,ENSG00000033122
RNY4P10,ENSG00000202441
HSD17B8,ENSG00000204228
ATP6V0CP1,ENSG00000230201
RN7SL784P,ENSG00000264113
CHRNE,ENSG00000108556
,ENSG00000260851
SNAPC3,ENSG00000164975
TK2,ENSG00000166548
MIR219A1,ENSG00000199036
RING1,ENSG00000204227
CTSF,ENSG00000174080
C17orf107,ENSG00000205710
UGT1A4,ENSG00000244474
,ENSG00000267632
MIR5010,ENSG00000283929
PTP4A2P1,ENSG00000267185
NAGLU,ENSG00000108784
ZNF70P1,ENSG00000225463
CDKN2D,ENSG00000129355
HTATSF1P1,ENSG00000223457
,ENSG00000272217
VPS52,ENSG00000223501
CCDC14,ENSG00000175455
AP1M2,ENSG00000129354
,ENSG00000266929
HSD17B1P1,ENSG00000108785
HSD17B1,ENSG00000108786
MIR4311,ENSG00000263512
,ENSG00000284783
INAFM2,ENSG00000259330
MYO1A,ENSG00000166866
RNA5SP392,ENSG00000252714
PHGR1,ENSG00000233041
DISP2,ENSG00000140323
COASY,ENSG00000068120
F13B,ENSG00000143278
SLC40A1,ENSG00000138449
,ENSG00000259368
BAHD1,ENSG00000140320
NXNL2,ENSG00000130045
UNC13B,ENSG00000198722
LEPR,ENSG00000116678
,ENSG00000259364
,ENSG00000259211
,ENSG00000271010
CHST14,ENSG00000169105
,ENSG00000244251
SLC44A2,ENSG00000129353
IVD,ENSG00000128928
PSMC3IP,ENSG00000131470
EXOC6B,ENSG00000144036
IL2RA,ENSG00000134460
CYB561D2,ENSG00000114395
RPL7AP31,ENSG00000242083
,ENSG00000269921
PPAT,ENSG00000128059
C3orf52,ENSG00000114529
RPL32P23,ENSG00000214015
RBM17,ENSG00000134453
NEMP1,ENSG00000166881
UBE2W,ENSG00000104343
CDC23,ENSG00000094880
RPS18,ENSG00000231500
,ENSG00000270147
,ENSG00000288019
,ENSG00000251017
PRR20G,ENSG00000239620
CXCL2,ENSG00000081041
MYO5A,ENSG00000197535
CAMK1,ENSG00000134072
,ENSG00000269559
EPGN,ENSG00000182585
TMEM127,ENSG00000135956
NAB2,ENSG00000166886
ASXL1,ENSG00000171456
PFKFB3,ENSG00000170525
PSMD4,ENSG00000159352
QTRT1,ENSG00000213339
ING5,ENSG00000168395
,ENSG00000287710
RETREG3,ENSG00000141699
RPS27AP18,ENSG00000249851
CDC25C,ENSG00000158402
B3GALT4,ENSG00000235863
ARPC4-TTLL3,ENSG00000250151
WDR46,ENSG00000227057
STAT6,ENSG00000166888
,ENSG00000269886
CFC1,ENSG00000136698
JAGN1,ENSG00000171135
MIR638,ENSG00000207972
MIR4748,ENSG00000265879
MIR199A1,ENSG00000207752
MIR6793,ENSG00000275640
HADH,ENSG00000138796
TMED1,ENSG00000099203
IL17RE,ENSG00000163701
,ENSG00000280183
RNA5SP341,ENSG00000252070
ATP5MGP7,ENSG00000267189
RN7SKP259,ENSG00000222998
HMGB3P27,ENSG00000267132
RN7SL605P,ENSG00000265566
TAGLN2,ENSG00000158710
RTN4RL2,ENSG00000186907
TUBG2,ENSG00000037042
C19orf38,ENSG00000214212
MIR6873,ENSG00000284517
PFDN6,ENSG00000204220
,ENSG00000253273
,ENSG00000255301
UPP2,ENSG00000007001
RN7SL760P,ENSG00000272469
GYG1P1,ENSG00000251633
PLEKHH3,ENSG00000068137
TLE3,ENSG00000140332
SLC43A1,ENSG00000149150
ELOC,ENSG00000154582
PEA15,ENSG00000162734
HIKESHIP2,ENSG00000267544
ZNF331,ENSG00000130844
PAX3,ENSG00000135903
H6PD,ENSG00000049239
MIR6834,ENSG00000284064
RGL2,ENSG00000237441
FOXD2,ENSG00000186564
DDOST,ENSG00000244038
BPIFA4P,ENSG00000290942
LINC01973,ENSG00000204283
BPIFA1,ENSG00000198183
TMEM70,ENSG00000175606
PRG4,ENSG00000116690
RNU1-80P,ENSG00000238898
,ENSG00000279600
UBE2V2P2,ENSG00000267463
RNU6-625P,ENSG00000238658
EIF5AP2,ENSG00000267679
TK1,ENSG00000167900
FAM53C,ENSG00000120709
TIMM10,ENSG00000134809
RPS20P21,ENSG00000244295
DSTNP3,ENSG00000253833
UBE2L6,ENSG00000156587
LY96,ENSG00000154589
,ENSG00000283189
STEAP1B,ENSG00000105889
RPS4XP13,ENSG00000240371
RNU6-1300P,ENSG00000212348
,ENSG00000254288
,ENSG00000288534
,ENSG00000249971
RPS3AP32,ENSG00000240047
,ENSG00000271196
RNU6-1197P,ENSG00000212485
,ENSG00000267624
,ENSG00000253115
EGR1,ENSG00000120738
PPP1R42,ENSG00000178125
BIRC5,ENSG00000089685
RPL7P19,ENSG00000241458
SDAD1-AS1,ENSG00000245928
CPLANE1,ENSG00000197603
CXCL9,ENSG00000138755
VSTM2L,ENSG00000132821
KCTD5,ENSG00000167977
ECM2,ENSG00000106823
TMX2,ENSG00000213593
RGPD4,ENSG00000196862
RN7SKP185,ENSG00000199683
DCAF13P1,ENSG00000242562
TTI1,ENSG00000101407
RNU6-392P,ENSG00000201796
CXCL10,ENSG00000169245
LARP1BP2,ENSG00000243438
NAMPT,ENSG00000105835
AMT,ENSG00000145020
CXCL11,ENSG00000169248
RBM12B,ENSG00000183808
,ENSG00000279901
PFKFB1,ENSG00000158571
PRSS27,ENSG00000172382
SPATA3-AS1,ENSG00000238062
ZNF7,ENSG00000147789
LHX6,ENSG00000106852
RPL36P8,ENSG00000225846
,ENSG00000286074
FAM47E,ENSG00000189157
PPIAP42,ENSG00000213592
SERPING1,ENSG00000149131
RPRD1B,ENSG00000101413
ZBTB22,ENSG00000236104
SRRM2-AS1,ENSG00000205913
,ENSG00000285064
SMIM40,ENSG00000286920
C2orf72,ENSG00000204128
MYL12BP3,ENSG00000229596
OR14J1,ENSG00000204695
SLC22A7,ENSG00000137204
,ENSG00000261829
,ENSG00000276791
HTR2B,ENSG00000135914
SNORA3C,ENSG00000221719
PRSS21,ENSG00000007038
,ENSG00000287401
RN7SL237P,ENSG00000264767
,ENSG00000277550
FAM47E-STBD1,ENSG00000272414
TGM2,ENSG00000198959
RNU1-93P,ENSG00000201574
RPS28P4,ENSG00000237039
MIR4777,ENSG00000263641
B3GNT7,ENSG00000156966
ZBTB8OSP2,ENSG00000172799
HIGD2AP1,ENSG00000230047
,ENSG00000233538
SNORA75,ENSG00000206885
SNORD20,ENSG00000207280
SNORD82,ENSG00000202400
,ENSG00000283312
,ENSG00000283491
,ENSG00000283914
THA1P,ENSG00000267676
,ENSG00000279886
STBD1,ENSG00000118804
RN7SKP78,ENSG00000201581
LINC01993,ENSG00000204277
MIR3155A,ENSG00000263628
SNX5P1,ENSG00000249858
MIR3155B,ENSG00000283634
,ENSG00000213994
RNU6-1000P,ENSG00000212368
Y_RNA,ENSG00000238366
RPL36AP18,ENSG00000240426
SDCBPP1,ENSG00000226705
RNU2-22P,ENSG00000223198
,ENSG00000199857
,ENSG00000286942
,ENSG00000251159
KRBA2,ENSG00000184619
NMUR1,ENSG00000171596
PALD1,ENSG00000107719
GUF1,ENSG00000151806
MIR490,ENSG00000207597
KRT8P51,ENSG00000223657
CHRM2,ENSG00000181072
CAVIN1,ENSG00000177469
,ENSG00000287049
RNU7-97P,ENSG00000238704
MIR548AT,ENSG00000264314
,ENSG00000267222
RNPEPL1,ENSG00000142327
RAB5C-AS1,ENSG00000267658
KCNH4,ENSG00000089558
,ENSG00000285914
,ENSG00000253110
FBXW11,ENSG00000072803
CRIP3,ENSG00000146215
KIAA1755,ENSG00000149633
RPSAP59,ENSG00000233071
BEX4,ENSG00000102409
RNU6-1272P,ENSG00000199646
ZC3HAV1L,ENSG00000146858
ST3GAL3,ENSG00000126091
EIF1P4,ENSG00000262154
,ENSG00000263325
C16orf89,ENSG00000153446
WWC3,ENSG00000047644
GNPDA2,ENSG00000163281
ZC3HAV1,ENSG00000105939
HCRT,ENSG00000161610
,ENSG00000280295
,ENSG00000267758
,ENSG00000236194
,ENSG00000278829
,ENSG00000266126
SPECC1-DT,ENSG00000261033
RPL12P47,ENSG00000219222
,ENSG00000225681
,ENSG00000220614
KCTD9P1,ENSG00000225014
RPS2P28,ENSG00000179157
,ENSG00000277829
RNU6-258P,ENSG00000212186
RNU6-1057P,ENSG00000252971
RAB22A,ENSG00000124209
RNU6-467P,ENSG00000276577
ENPP1,ENSG00000197594
,ENSG00000266839
IRF1-AS1,ENSG00000197536
Metazoa_SRP,ENSG00000278701
,ENSG00000289220
LINC00484,ENSG00000229694
SCN2B,ENSG00000149575
PURG,ENSG00000172733
,ENSG00000288865
,ENSG00000289079
CAPN10-DT,ENSG00000260942
,ENSG00000288963
ZNF207,ENSG00000010244
,ENSG00000237422
MIR320A,ENSG00000208037
,ENSG00000289166
,ENSG00000254314
,ENSG00000288838
SMC5-DT,ENSG00000268364
,ENSG00000253551
,ENSG00000253924
,ENSG00000288903
CAPN10,ENSG00000142330
,ENSG00000273369
,ENSG00000289285
,ENSG00000272936
RPL34P17,ENSG00000240534
,ENSG00000288968
MIR367,ENSG00000199169
,ENSG00000286718
MIR302D,ENSG00000199145
MIR302A,ENSG00000207927
MIR302C,ENSG00000199102
,ENSG00000289440
MIR302B,ENSG00000284463
ALKAL1,ENSG00000196711
OSTCP4,ENSG00000220924
ARRDC1-AS1,ENSG00000203993
VAPB,ENSG00000124164
,ENSG00000250046
Y_RNA,ENSG00000202533
IL5,ENSG00000113525
GET1P1,ENSG00000248633
DEF8,ENSG00000140995
,ENSG00000250229
OR8G3P,ENSG00000255425
ARSJ,ENSG00000180801
VLDLR-AS1,ENSG00000236404
HTATIP2,ENSG00000109854
DOK2,ENSG00000147443
,ENSG00000249304
,ENSG00000248716
SH3TC1,ENSG00000125089
LINC01861,ENSG00000251183
,ENSG00000261382
FAM114A2,ENSG00000055147
KANTR,ENSG00000232593
RPL17P28,ENSG00000229677
IFT56,ENSG00000105948
TCP11X1,ENSG00000268235
APCDD1L,ENSG00000198768
,ENSG00000289214
ERP44,ENSG00000023318
TCP11X2,ENSG00000215029
APCDD1L-DT,ENSG00000231290
XPO7,ENSG00000130227
KLHL13,ENSG00000003096
PLAAT5,ENSG00000168004
SEMA4G,ENSG00000095539
STX16,ENSG00000124222
LYPLA2P1,ENSG00000228285
RPL35AP4,ENSG00000225644
KIFC1,ENSG00000237649
RPL7P33,ENSG00000215236
UPF3AP3,ENSG00000234709
,ENSG00000237073
,ENSG00000282897
,ENSG00000233817
,ENSG00000227482
,ENSG00000214669
LINC02907,ENSG00000178243
,ENSG00000235572
GSK3A,ENSG00000105723
SOCS5P2,ENSG00000224682
PPP6R3,ENSG00000110075
PPP1R26-AS1,ENSG00000225361
PPP1R26,ENSG00000196422
RPL12P1,ENSG00000204194
PHF1,ENSG00000112511
PIERCE1,ENSG00000160345
TDGF1P3,ENSG00000225366
GATA1,ENSG00000102145
,ENSG00000226706
LCN1,ENSG00000160349
RPL18AP15,ENSG00000236189
RNA5SP512,ENSG00000201420
ALG13-AS1,ENSG00000229487
TRPC5OS,ENSG00000204025
DMP1,ENSG00000152592
,ENSG00000271421
,ENSG00000276949
OBP2A,ENSG00000122136
AQP12B,ENSG00000185176
OGT,ENSG00000147162
RNU6-1231P,ENSG00000252994
CYP17A1,ENSG00000148795
SPP1,ENSG00000118785
,ENSG00000219159
,ENSG00000274977
AGXT,ENSG00000172482
SLC47A2,ENSG00000180638
MFAP3,ENSG00000037749
,ENSG00000289000
,ENSG00000268643
NUP214,ENSG00000126883
ZNF574,ENSG00000105732
,ENSG00000253270
HMGB1P19,ENSG00000253463
,ENSG00000287657
MIR4323,ENSG00000266226
POU2F2-AS2,ENSG00000259436
U3,ENSG00000221461
FAM83A-AS2,ENSG00000253258
HDAC7,ENSG00000061273
,ENSG00000253410
DEDD2,ENSG00000160570
RPS6KA6,ENSG00000072133
MIR4663,ENSG00000266324
C8orf76,ENSG00000189376
IRF1,ENSG00000125347
MSL3P2,ENSG00000239254
CUTA,ENSG00000112514
,ENSG00000271537
,ENSG00000228360
PFN1P11,ENSG00000213061
PTGES3P4,ENSG00000236937
MZT1P2,ENSG00000271404
,ENSG00000282772
UBN2,ENSG00000157741
BORCS7,ENSG00000166275
MAB21L4,ENSG00000172478
,ENSG00000288671
RN7SL836P,ENSG00000241226
BORCS7-ASMT,ENSG00000270316
ZHX1-C8orf76,ENSG00000259305
GIPR,ENSG00000010310
UBA52P5,ENSG00000243498
U6,ENSG00000283337
RNU6-206P,ENSG00000206843
AS3MT,ENSG00000214435
RNU7-154P,ENSG00000252003
,ENSG00000226636
ZHX1,ENSG00000165156
UICLM,ENSG00000233392
RPL31P37,ENSG00000213302
TANAR,ENSG00000223991
FEZF1,ENSG00000128610
TTC21B-AS1,ENSG00000224490
MIR548I4,ENSG00000221494
RNA5SP130,ENSG00000201301
,ENSG00000233484
BSN-DT,ENSG00000226913
BSN,ENSG00000164061
Y_RNA,ENSG00000238813
RN7SKP152,ENSG00000222376
WNT10A,ENSG00000135925
PANK2,ENSG00000125779
RPL22P17,ENSG00000235266
,ENSG00000286575
SH3KBP1,ENSG00000147010
RNU6-628P,ENSG00000222607
,ENSG00000253336
FAM83A,ENSG00000147689
NT5C2,ENSG00000076685
AASS,ENSG00000008311
LINC01494,ENSG00000228135
GZMB,ENSG00000100453
RNU6-642P,ENSG00000200029
CDK5R2-AS1,ENSG00000235024
KRT8P30,ENSG00000224928
CDK5R2,ENSG00000171450
BSN-AS1,ENSG00000235120
LINC00608,ENSG00000236445
APEH,ENSG00000164062
DHRS7C,ENSG00000184544
FEV,ENSG00000163497
UNC5B,ENSG00000107731
WFS1,ENSG00000109501
CRYBA2,ENSG00000163499
TAF1C,ENSG00000103168
MIR548V,ENSG00000265520
,ENSG00000253168
RNA5SP256,ENSG00000212280
MTUS1,ENSG00000129422
TSPY26P,ENSG00000235217
,ENSG00000293164
RPS4XP2,ENSG00000226948
CLUH,ENSG00000132361
,ENSG00000293214
MKRN7P,ENSG00000225849
SYNE2,ENSG00000054654
,ENSG00000293255
,ENSG00000232528
UNC5B-AS1,ENSG00000237512
,ENSG00000293374
SLC29A3,ENSG00000198246
FER1L4,ENSG00000088340
MIR375,ENSG00000198973
,ENSG00000224090
CFAP65,ENSG00000181378
SYNGAP1,ENSG00000197283
,ENSG00000289362
,ENSG00000248493
NFKB2,ENSG00000077150
SLC35A4,ENSG00000176087
RNA5SP199,ENSG00000200275
,ENSG00000286690
,ENSG00000253370
,ENSG00000254163
RNU6-556P,ENSG00000199468
MIR642A,ENSG00000207773
PPP1R2B,ENSG00000231989
MIR642B,ENSG00000283212
QPCTL,ENSG00000011478
SGCD,ENSG00000170624
,ENSG00000293413
FBXO46,ENSG00000177051
AFF1,ENSG00000172493
,ENSG00000279407
,ENSG00000288669
SEMA6B,ENSG00000167680
DIMT1,ENSG00000086189
,ENSG00000286428
ZBTB43,ENSG00000169155
ADH7,ENSG00000196344
ZNF121,ENSG00000197961
,ENSG00000288995
ANGPTL2,ENSG00000136859
IHH,ENSG00000163501
MIF4GD,ENSG00000125457
KANK2,ENSG00000197256
MIR3131,ENSG00000264755
,ENSG00000286606
RN7SL764P,ENSG00000240317
,ENSG00000259970
SLC23A3,ENSG00000213901
RNF123,ENSG00000164068
ZNG1A,ENSG00000172785
YIPF7,ENSG00000177752
ZNF663P,ENSG00000215452
,ENSG00000293461
BPIFB9P,ENSG00000125997
,ENSG00000293474
C17orf58,ENSG00000186665
,ENSG00000149656
,ENSG00000293528
PRSS57,ENSG00000185198
NPFFR2,ENSG00000056291
,ENSG00000285508
,ENSG00000285723
NOL4L-DT,ENSG00000204393
CTNNBL1,ENSG00000132792
ERBB2,ENSG00000141736
LDAF1,ENSG00000011638
NIBAN3,ENSG00000167483
SGPL1,ENSG00000166224
HTT,ENSG00000197386
CNPPD1,ENSG00000115649
EEF1D,ENSG00000104529
,ENSG00000289738
LINC02622,ENSG00000259267
,ENSG00000285300
,ENSG00000289739
SLK,ENSG00000065613
,ENSG00000268069
,ENSG00000276691
,ENSG00000274737
LINC02354,ENSG00000257488
VDR,ENSG00000111424
AMDHD2,ENSG00000162066
,ENSG00000278586
MIR4285,ENSG00000264675
,ENSG00000170409
Y_RNA,ENSG00000200552
PMS2P12,ENSG00000228546
PRKRIP1,ENSG00000128563
SYNGAP1-AS1,ENSG00000274259
MIR5004,ENSG00000284256
ZBTB9,ENSG00000213588
RPL7P22,ENSG00000226544
C11orf71,ENSG00000180425
H2BL1P,ENSG00000223497
Y_RNA,ENSG00000206770
TNPO1-DT,ENSG00000249085
MIR4804,ENSG00000263593
RPL35AP13,ENSG00000242602
MTCYBP4,ENSG00000220113
,ENSG00000271926
,ENSG00000223542
,ENSG00000234567
FCHO2-DT,ENSG00000272081
HSPE1P21,ENSG00000238059
CTDNEP1P2,ENSG00000251467
RBM7,ENSG00000076053
,ENSG00000272428
CHP1P1,ENSG00000248930
,ENSG00000278899
EFNA5,ENSG00000184349
NUP43,ENSG00000120253
RETREG2,ENSG00000144567
,ENSG00000249959
,ENSG00000248827
RN7SL782P,ENSG00000239708
RN7SKP122,ENSG00000251732
,ENSG00000249577
,ENSG00000271766
,ENSG00000239486
HNRNPKP1,ENSG00000250859
PRRC1,ENSG00000164244
RELN,ENSG00000189056
COL17A1,ENSG00000065618
,ENSG00000205537
,ENSG00000278385
,ENSG00000279840
TMEM106C,ENSG00000134291
ZFAND2B,ENSG00000158552
BTBD10P2,ENSG00000219433
,ENSG00000231760
,ENSG00000285889
,ENSG00000285991
BMAL1,ENSG00000133794
LRP11,ENSG00000120256
,ENSG00000273132
RAET1E-AS1,ENSG00000268592
CCT7P1,ENSG00000217733
RAET1E-AS1,ENSG00000223701
,ENSG00000216906
RAET1G,ENSG00000203722
FBXL19,ENSG00000099364
ULBP2,ENSG00000131015
SYNGR2,ENSG00000108639
,ENSG00000282925
,ENSG00000248799
CUL1P1,ENSG00000251032
,ENSG00000250603
,ENSG00000215094
,ENSG00000253809
GRXCR2,ENSG00000204928
,ENSG00000287300
,ENSG00000280232
AMIGO3,ENSG00000176020
